ReviewId,ApartmentId
56143,2423
56144,990
56145,775
56146,3441
56147,9237
56148,4544
56149,4101
56150,2819
56151,2437
56152,6410
56153,6618
56154,4478
56155,6670
56156,1462
56157,5390
56158,11650
56159,9368
56160,9565
56161,5950
56162,10649
56163,7999
56164,9785
56165,7969
56166,2193
56167,7716
56168,5077
56169,5574
56170,4475
56171,6335
56172,1812
56173,25
56174,3231
56175,8079
56176,2491
56177,9156
56178,2874
56179,6161
56180,2108
56181,786
56182,11221
56183,10831
56184,1376
56185,6159
56186,6307
56187,239
56188,336
56189,4747
56190,8663
56191,2029
56192,5215
56193,2717
56194,7615
56195,3651
56196,3735
56197,2244
56198,10593
56199,7044
56200,7455
56201,841
56202,6416
56203,776
56204,2887
56205,5088
56206,843
56207,7393
56208,10768
56209,782
56210,6866
56211,6317
56212,9530
56213,4804
56214,2886
56215,2532
56216,7466
56217,6185
56218,1500
56219,3345
56220,3960
56221,2838
56222,5982
56223,766
56224,467
56225,11034
56226,9214
56227,2408
56228,8433
56229,1022
56230,4664
56231,1905
56232,5527
56233,4707
56234,5891
56235,980
56236,7842
56237,7271
56238,4723
56239,6323
56240,1039
56241,1575
56242,2926
56243,3916
56244,6797
56245,4798
56246,2856
56247,11146
56248,2909
56249,2892
56250,2142
56251,8536
56252,4131
56253,5106
56254,5196
56255,8048
56256,6380
56257,11321
56258,2251
56259,1297
56260,4731
56261,2834
56262,2155
56263,7408
56264,6034
56265,3000
56266,6952
56267,4677
56268,57
56269,8561
56270,4876
56271,4486
56272,10126
56273,6388
56274,3617
56275,9106
56276,5194
56277,7685
56278,145
56279,7843
56280,11692
56281,3964
56282,6460
56283,5574
56284,4932
56285,8163
56286,2869
56287,4039
56288,382
56289,5118
56290,1978
56291,2885
56292,11368
56293,3140
56294,7566
56295,10148
56296,9858
56297,5260
56298,4596
56299,6818
56300,865
56301,8899
56302,7306
56303,3137
56304,6240
56305,5210
56306,11232
56307,11139
56308,1508
56309,6076
56310,7411
56311,20
56312,3275
56313,11037
56314,6507
56315,9089
56316,4208
56317,4078
56318,4493
56319,8806
56320,10205
56321,4972
56322,10461
56323,5861
56324,9581
56325,5306
56326,5748
56327,3411
56328,1404
56329,9251
56330,1946
56331,6476
56332,366
56333,10625
56334,4769
56335,583
56336,10105
56337,9499
56338,61
56339,6660
56340,1041
56341,3208
56342,3
56343,6273
56344,2926
56345,4787
56346,2013
56347,684
56348,9115
56349,5143
56350,1320
56351,7123
56352,6301
56353,11849
56354,8874
56355,5431
56356,7198
56357,10805
56358,1907
56359,6783
56360,7861
56361,9153
56362,7951
56363,329
56364,2164
56365,9614
56366,10373
56367,7707
56368,302
56369,7164
56370,1519
56371,3288
56372,10403
56373,9069
56374,1014
56375,11982
56376,6953
56377,1314
56378,8969
56379,10155
56380,10744
56381,1
56382,1306
56383,4624
56384,6322
56385,10552
56386,5077
56387,8958
56388,6254
56389,4731
56390,8990
56391,461
56392,10400
56393,1002
56394,11878
56395,3420
56396,102
56397,5742
56398,11273
56399,8226
56400,11345
56401,11906
56402,9927
56403,4675
56404,1006
56405,1902
56406,6174
56407,6622
56408,912
56409,1390
56410,2016
56411,7043
56412,5180
56413,8625
56414,6358
56415,2338
56416,6801
56417,11613
56418,5713
56419,10238
56420,4210
56421,5584
56422,8424
56423,1025
56424,1137
56425,2498
56426,1491
56427,10953
56428,8921
56429,7110
56430,739
56431,4352
56432,3288
56433,2031
56434,6332
56435,7561
56436,11047
56437,11983
56438,8528
56439,10166
56440,8952
56441,1115
56442,8281
56443,2935
56444,7867
56445,11818
56446,11218
56447,8333
56448,11117
56449,1436
56450,6898
56451,4444
56452,3165
56453,2360
56454,4007
56455,9918
56456,2140
56457,3373
56458,3211
56459,7157
56460,3969
56461,6298
56462,11141
56463,473
56464,6294
56465,5865
56466,6623
56467,4655
56468,3938
56469,4885
56470,6943
56471,2618
56472,8596
56473,269
56474,2309
56475,9291
56476,7464
56477,3921
56478,6176
56479,5140
56480,4314
56481,2073
56482,5773
56483,8283
56484,8196
56485,4629
56486,11021
56487,3498
56488,8565
56489,4239
56490,417
56491,1283
56492,9425
56493,1197
56494,9317
56495,10832
56496,3551
56497,1810
56498,10982
56499,9048
56500,7475
56501,8772
56502,6049
56503,750
56504,4440
56505,5352
56506,442
56507,3076
56508,7609
56509,873
56510,2486
56511,11133
56512,9388
56513,88
56514,8405
56515,3647
56516,8635
56517,2510
56518,6511
56519,7559
56520,5361
56521,10348
56522,3978
56523,3383
56524,2750
56525,8355
56526,21
56527,1706
56528,4103
56529,2064
56530,932
56531,2568
56532,9805
56533,1311
56534,361
56535,10101
56536,8920
56537,1040
56538,5003
56539,3428
56540,10975
56541,8055
56542,1606
56543,4138
56544,9239
56545,221
56546,8799
56547,4365
56548,6006
56549,6085
56550,11009
56551,8026
56552,5154
56553,6185
56554,11513
56555,757
56556,123
56557,4065
56558,586
56559,7211
56560,10018
56561,11333
56562,6766
56563,964
56564,3429
56565,7083
56566,8427
56567,6997
56568,9768
56569,1738
56570,4621
56571,6161
56572,5841
56573,11967
56574,9381
56575,11359
56576,8335
56577,4972
56578,11902
56579,8327
56580,3720
56581,4254
56582,4727
56583,8935
56584,11486
56585,3912
56586,4162
56587,8290
56588,7166
56589,11499
56590,8729
56591,9143
56592,3365
56593,855
56594,8343
56595,8431
56596,3054
56597,2603
56598,9274
56599,10768
56600,1948
56601,2712
56602,147
56603,10223
56604,1185
56605,4036
56606,11335
56607,10018
56608,10153
56609,1098
56610,4070
56611,7059
56612,7782
56613,1630
56614,3781
56615,10225
56616,7800
56617,1358
56618,6106
56619,513
56620,8056
56621,8644
56622,9204
56623,1041
56624,98
56625,8361
56626,11092
56627,3213
56628,8893
56629,8900
56630,875
56631,7403
56632,6281
56633,7103
56634,9042
56635,8576
56636,6755
56637,6026
56638,9504
56639,10518
56640,10807
56641,3321
56642,5996
56643,7029
56644,10787
56645,5192
56646,6879
56647,125
56648,964
56649,2559
56650,4404
56651,8982
56652,9472
56653,5233
56654,9968
56655,7935
56656,11535
56657,3806
56658,3032
56659,3843
56660,11590
56661,11481
56662,5395
56663,8585
56664,8545
56665,2979
56666,7133
56667,7882
56668,621
56669,6166
56670,612
56671,8926
56672,7983
56673,8958
56674,9219
56675,399
56676,340
56677,10305
56678,3577
56679,9231
56680,7254
56681,5376
56682,6053
56683,10662
56684,5736
56685,3637
56686,9888
56687,8291
56688,2847
56689,10236
56690,6871
56691,1267
56692,6813
56693,11375
56694,9380
56695,272
56696,5274
56697,2505
56698,4488
56699,6928
56700,10033
56701,6284
56702,6247
56703,11871
56704,1348
56705,10813
56706,9568
56707,807
56708,11469
56709,10605
56710,9703
56711,4107
56712,9571
56713,5427
56714,8672
56715,2451
56716,8677
56717,5237
56718,7962
56719,7554
56720,10438
56721,4166
56722,10662
56723,4803
56724,1013
56725,1321
56726,2867
56727,3362
56728,4967
56729,9619
56730,2184
56731,9879
56732,11427
56733,1199
56734,1693
56735,6269
56736,5450
56737,2171
56738,7126
56739,10944
56740,9698
56741,10767
56742,11164
56743,7061
56744,61
56745,4158
56746,6042
56747,10723
56748,11402
56749,8756
56750,913
56751,5759
56752,3992
56753,10752
56754,4472
56755,4791
56756,3554
56757,7052
56758,3188
56759,8740
56760,7164
56761,11719
56762,6608
56763,738
56764,3737
56765,10531
56766,9689
56767,10299
56768,9974
56769,7578
56770,7481
56771,8575
56772,11526
56773,8811
56774,3054
56775,7088
56776,5978
56777,8163
56778,3973
56779,1466
56780,4428
56781,9943
56782,2168
56783,11200
56784,6569
56785,2478
56786,6786
56787,10257
56788,11066
56789,11355
56790,10395
56791,4634
56792,4365
56793,8551
56794,1941
56795,2389
56796,8485
56797,8173
56798,9201
56799,11678
56800,10362
56801,7615
56802,3262
56803,11878
56804,10861
56805,9511
56806,11247
56807,3457
56808,10701
56809,6535
56810,4696
56811,10619
56812,10079
56813,290
56814,165
56815,2887
56816,334
56817,4627
56818,343
56819,5047
56820,11343
56821,411
56822,5276
56823,6823
56824,2031
56825,5817
56826,11242
56827,9684
56828,5659
56829,10065
56830,4887
56831,9419
56832,9452
56833,8751
56834,24
56835,1595
56836,10861
56837,8036
56838,4948
56839,6700
56840,11178
56841,2287
56842,8260
56843,8777
56844,2999
56845,6616
56846,9674
56847,2585
56848,1722
56849,3925
56850,6635
56851,1900
56852,8054
56853,1263
56854,395
56855,1169
56856,9908
56857,7871
56858,9827
56859,7108
56860,8496
56861,338
56862,513
56863,3587
56864,6878
56865,9644
56866,4060
56867,10722
56868,7128
56869,840
56870,6673
56871,4245
56872,8645
56873,10141
56874,3296
56875,8331
56876,11655
56877,9341
56878,1405
56879,10586
56880,4832
56881,3959
56882,7379
56883,4053
56884,11010
56885,2620
56886,1723
56887,1210
56888,6610
56889,1599
56890,11957
56891,9063
56892,3448
56893,3413
56894,9185
56895,4909
56896,7142
56897,3483
56898,4093
56899,9597
56900,2211
56901,6647
56902,11995
56903,4511
56904,4466
56905,9943
56906,9725
56907,3778
56908,4996
56909,7158
56910,10384
56911,3406
56912,3926
56913,4125
56914,3234
56915,4788
56916,4520
56917,10086
56918,11298
56919,1863
56920,5756
56921,9979
56922,8755
56923,11812
56924,8231
56925,8221
56926,5644
56927,4012
56928,2391
56929,8065
56930,9135
56931,5842
56932,8513
56933,3860
56934,7556
56935,8240
56936,9734
56937,11136
56938,7057
56939,8372
56940,2465
56941,9798
56942,2264
56943,10872
56944,11888
56945,6763
56946,6669
56947,751
56948,10492
56949,7664
56950,11058
56951,891
56952,10662
56953,5529
56954,8850
56955,3324
56956,1776
56957,11567
56958,11734
56959,7811
56960,10214
56961,10496
56962,455
56963,2148
56964,9447
56965,548
56966,3905
56967,11690
56968,3156
56969,2971
56970,6063
56971,6884
56972,6931
56973,10962
56974,649
56975,3837
56976,32
56977,3941
56978,3015
56979,9322
56980,11025
56981,7102
56982,1825
56983,1180
56984,708
56985,1083
56986,9669
56987,533
56988,136
56989,11374
56990,1107
56991,1303
56992,3205
56993,4222
56994,7480
56995,8696
56996,7465
56997,6378
56998,5
56999,8370
57000,10351
57001,1326
57002,7788
57003,8918
57004,7790
57005,7582
57006,11863
57007,4577
57008,10363
57009,8303
57010,11205
57011,3047
57012,1404
57013,3509
57014,10049
57015,9132
57016,7787
57017,11751
57018,7200
57019,2642
57020,2531
57021,11423
57022,983
57023,10732
57024,1545
57025,9853
57026,3223
57027,1648
57028,5274
57029,6891
57030,8806
57031,11339
57032,10029
57033,5948
57034,11003
57035,1423
57036,5349
57037,10189
57038,3222
57039,6408
57040,11286
57041,1805
57042,7513
57043,3084
57044,8113
57045,6809
57046,7111
57047,1872
57048,11949
57049,3264
57050,2776
57051,1463
57052,404
57053,10917
57054,9622
57055,7813
57056,7591
57057,5859
57058,10103
57059,6162
57060,11471
57061,7371
57062,2487
57063,11227
57064,10625
57065,6312
57066,1937
57067,4210
57068,3021
57069,6436
57070,3801
57071,11861
57072,11876
57073,515
57074,8986
57075,7804
57076,1827
57077,2413
57078,9927
57079,9516
57080,7616
57081,11850
57082,10560
57083,4521
57084,11920
57085,5541
57086,6019
57087,2856
57088,8178
57089,3283
57090,9772
57091,5474
57092,5468
57093,5997
57094,4523
57095,7396
57096,2176
57097,7672
57098,4097
57099,2083
57100,5274
57101,8902
57102,8118
57103,8205
57104,441
57105,2005
57106,6457
57107,6299
57108,11911
57109,11030
57110,213
57111,10243
57112,8983
57113,9096
57114,9805
57115,2250
57116,10410
57117,10755
57118,148
57119,11063
57120,350
57121,5968
57122,5451
57123,11554
57124,948
57125,2357
57126,4024
57127,7307
57128,4540
57129,5839
57130,3071
57131,455
57132,7039
57133,9816
57134,192
57135,3988
57136,10697
57137,11400
57138,9260
57139,7758
57140,4945
57141,10263
57142,709
57143,1147
57144,1158
57145,10688
57146,11122
57147,2656
57148,2135
57149,10466
57150,9180
57151,4791
57152,11391
57153,3296
57154,6503
57155,8792
57156,5100
57157,5832
57158,4176
57159,3732
57160,5323
57161,10385
57162,3072
57163,8032
57164,5105
57165,8061
57166,10986
57167,1518
57168,2344
57169,830
57170,583
57171,792
57172,1460
57173,10069
57174,5355
57175,4342
57176,9441
57177,3189
57178,8579
57179,3375
57180,4011
57181,1350
57182,4366
57183,2635
57184,10986
57185,6534
57186,11285
57187,11943
57188,4024
57189,8393
57190,2376
57191,6274
57192,6143
57193,1761
57194,6455
57195,10996
57196,8388
57197,2042
57198,5417
57199,6719
57200,7978
57201,4380
57202,4509
57203,11581
57204,4357
57205,3411
57206,7835
57207,2873
57208,3516
57209,5995
57210,629
57211,10714
57212,7930
57213,11252
57214,6623
57215,3993
57216,8273
57217,11813
57218,8584
57219,6643
57220,4139
57221,3517
57222,9172
57223,11226
57224,3790
57225,9189
57226,6040
57227,5191
57228,11947
57229,7538
57230,9202
57231,11978
57232,4036
57233,2438
57234,1602
57235,8322
57236,6712
57237,1238
57238,1256
57239,8103
57240,5548
57241,10982
57242,2043
57243,10213
57244,343
57245,6768
57246,995
57247,7171
57248,7146
57249,3555
57250,10165
57251,10177
57252,250
57253,7976
57254,8073
57255,4897
57256,11243
57257,3872
57258,6296
57259,8155
57260,6235
57261,5066
57262,2807
57263,2612
57264,10665
57265,6113
57266,8395
57267,10378
57268,8544
57269,193
57270,7720
57271,9606
57272,11651
57273,10026
57274,5738
57275,3956
57276,11863
57277,5021
57278,10415
57279,7790
57280,679
57281,5219
57282,10127
57283,8820
57284,11960
57285,7277
57286,4985
57287,10104
57288,10411
57289,8278
57290,11083
57291,9174
57292,9736
57293,9637
57294,10413
57295,9025
57296,8460
57297,9423
57298,843
57299,1017
57300,2162
57301,9945
57302,4909
57303,5720
57304,6103
57305,7867
57306,7605
57307,11051
57308,11405
57309,1919
57310,1397
57311,8734
57312,5566
57313,3561
57314,7498
57315,3792
57316,507
57317,2449
57318,4760
57319,2022
57320,6848
57321,8395
57322,4260
57323,7867
57324,4485
57325,6504
57326,1160
57327,3541
57328,3300
57329,373
57330,3094
57331,3219
57332,705
57333,5473
57334,2573
57335,2370
57336,5627
57337,1085
57338,5585
57339,8495
57340,8590
57341,8955
57342,6922
57343,10039
57344,1922
57345,3161
57346,7515
57347,11066
57348,7124
57349,3063
57350,5724
57351,9069
57352,4543
57353,8291
57354,2391
57355,1743
57356,2631
57357,1526
57358,9756
57359,9524
57360,3682
57361,7800
57362,11041
57363,9885
57364,2083
57365,5342
57366,4378
57367,7496
57368,4419
57369,7700
57370,1040
57371,10627
57372,686
57373,1429
57374,10657
57375,10332
57376,8744
57377,4215
57378,9909
57379,9204
57380,6650
57381,11492
57382,6712
57383,9043
57384,8221
57385,930
57386,7832
57387,2997
57388,7042
57389,8116
57390,189
57391,7169
57392,1819
57393,2746
57394,4960
57395,4762
57396,6697
57397,6452
57398,713
57399,7502
57400,9955
57401,8548
57402,10729
57403,3212
57404,6048
57405,1328
57406,1072
57407,11506
57408,8258
57409,11078
57410,3404
57411,7653
57412,6303
57413,6683
57414,6336
57415,2170
57416,8525
57417,4716
57418,8156
57419,3569
57420,1673
57421,2694
57422,4926
57423,5697
57424,10180
57425,2912
57426,4453
57427,6126
57428,9034
57429,10534
57430,1806
57431,9559
57432,3888
57433,2097
57434,8365
57435,10796
57436,4217
57437,8113
57438,778
57439,1405
57440,1350
57441,3244
57442,5109
57443,8686
57444,184
57445,11297
57446,2759
57447,10695
57448,4611
57449,2885
57450,7607
57451,6855
57452,7857
57453,10479
57454,9333
57455,4344
57456,5775
57457,7983
57458,5670
57459,7773
57460,1400
57461,8088
57462,3325
57463,5224
57464,2908
57465,10207
57466,10547
57467,713
57468,10861
57469,8379
57470,4226
57471,7521
57472,11398
57473,10124
57474,11524
57475,1941
57476,5881
57477,2009
57478,10402
57479,11869
57480,9619
57481,3313
57482,9948
57483,5563
57484,1997
57485,4499
57486,3221
57487,3625
57488,5778
57489,7785
57490,10231
57491,2764
57492,5512
57493,1807
57494,10282
57495,3429
57496,925
57497,9938
57498,7212
57499,6822
57500,10320
57501,10611
57502,8878
57503,930
57504,376
57505,11338
57506,5739
57507,7548
57508,3381
57509,936
57510,6566
57511,5345
57512,721
57513,6837
57514,7583
57515,3282
57516,5075
57517,6583
57518,6321
57519,346
57520,10656
57521,10164
57522,9483
57523,4702
57524,6126
57525,7919
57526,489
57527,5266
57528,8390
57529,2638
57530,10350
57531,4488
57532,10645
57533,2460
57534,2016
57535,771
57536,175
57537,3626
57538,6848
57539,11722
57540,11873
57541,10225
57542,11461
57543,1624
57544,3826
57545,2451
57546,8884
57547,9007
57548,372
57549,11103
57550,6430
57551,5709
57552,5229
57553,499
57554,9654
57555,1431
57556,6045
57557,315
57558,8077
57559,2259
57560,7883
57561,6967
57562,11820
57563,7762
57564,4240
57565,9339
57566,8558
57567,5673
57568,10784
57569,4081
57570,11767
57571,8480
57572,2480
57573,7065
57574,5684
57575,9379
57576,4616
57577,4080
57578,8272
57579,9399
57580,8199
57581,6574
57582,8049
57583,4455
57584,1229
57585,3529
57586,2797
57587,6140
57588,106
57589,2359
57590,1164
57591,9963
57592,11072
57593,9553
57594,8251
57595,11688
57596,4055
57597,8148
57598,6634
57599,6776
57600,3229
57601,129
57602,8931
57603,5476
57604,8183
57605,8803
57606,2983
57607,9129
57608,8361
57609,2704
57610,10023
57611,2221
57612,2238
57613,9897
57614,412
57615,5932
57616,2613
57617,4476
57618,2275
57619,4880
57620,5608
57621,425
57622,1688
57623,8575
57624,4410
57625,6529
57626,6702
57627,1870
57628,9372
57629,9706
57630,2281
57631,3827
57632,8059
57633,2783
57634,11448
57635,3961
57636,4746
57637,9652
57638,8114
57639,5549
57640,5480
57641,632
57642,5420
57643,7509
57644,9006
57645,5043
57646,2484
57647,10431
57648,8855
57649,10222
57650,10989
57651,10679
57652,2892
57653,5810
57654,11751
57655,755
57656,7499
57657,3049
57658,2458
57659,105
57660,10451
57661,4801
57662,7199
57663,864
57664,847
57665,4271
57666,843
57667,6371
57668,5405
57669,7984
57670,1161
57671,6482
57672,5401
57673,5610
57674,467
57675,5459
57676,8010
57677,5905
57678,5453
57679,1446
57680,6633
57681,3685
57682,5438
57683,5590
57684,2250
57685,9337
57686,9899
57687,10698
57688,1129
57689,8750
57690,11346
57691,8924
57692,5010
57693,5886
57694,6912
57695,737
57696,9452
57697,9301
57698,11311
57699,5127
57700,11619
57701,3674
57702,7776
57703,829
57704,11824
57705,491
57706,3281
57707,11915
57708,7592
57709,9126
57710,315
57711,2851
57712,11134
57713,3300
57714,42
57715,623
57716,501
57717,1023
57718,10841
57719,1354
57720,10343
57721,2133
57722,11018
57723,8427
57724,10827
57725,3557
57726,3872
57727,2523
57728,7366
57729,8821
57730,7033
57731,104
57732,4656
57733,11926
57734,2826
57735,2194
57736,6274
57737,5088
57738,10521
57739,4002
57740,3705
57741,10743
57742,17
57743,9179
57744,5418
57745,3695
57746,4838
57747,4456
57748,11330
57749,3147
57750,294
57751,4309
57752,11288
57753,288
57754,8759
57755,2042
57756,11858
57757,3513
57758,7922
57759,2354
57760,1649
57761,5524
57762,5884
57763,1898
57764,762
57765,1609
57766,893
57767,8116
57768,1889
57769,4875
57770,9983
57771,9819
57772,3924
57773,10919
57774,6213
57775,4113
57776,8801
57777,10185
57778,1317
57779,5189
57780,11397
57781,11326
57782,6660
57783,1232
57784,8275
57785,11445
57786,10828
57787,10094
57788,11997
57789,4414
57790,44
57791,4201
57792,4353
57793,1268
57794,7852
57795,9425
57796,2803
57797,5015
57798,1004
57799,3177
57800,2083
57801,6833
57802,1624
57803,1339
57804,11
57805,9435
57806,1642
57807,8427
57808,4120
57809,1048
57810,8220
57811,4872
57812,10322
57813,9343
57814,10791
57815,6687
57816,265
57817,8854
57818,5054
57819,3242
57820,94
57821,8569
57822,9696
57823,550
57824,6187
57825,5178
57826,2206
57827,482
57828,1744
57829,5315
57830,7050
57831,10739
57832,3323
57833,951
57834,6519
57835,8900
57836,1139
57837,214
57838,8531
57839,1899
57840,4961
57841,7615
57842,6302
57843,5687
57844,7516
57845,10928
57846,4933
57847,10501
57848,2159
57849,7016
57850,2720
57851,434
57852,5001
57853,6350
57854,7684
57855,11723
57856,3777
57857,11083
57858,9125
57859,6048
57860,10116
57861,1778
57862,6540
57863,3991
57864,10429
57865,11103
57866,7793
57867,4668
57868,5087
57869,6013
57870,7093
57871,694
57872,8242
57873,3554
57874,2463
57875,1589
57876,6519
57877,9749
57878,10097
57879,456
57880,4570
57881,11024
57882,10406
57883,10731
57884,7859
57885,9312
57886,10026
57887,8989
57888,1657
57889,10793
57890,6678
57891,975
57892,9092
57893,1991
57894,6342
57895,11385
57896,349
57897,3247
57898,6521
57899,6982
57900,5732
57901,2740
57902,2277
57903,3056
57904,990
57905,7269
57906,500
57907,4199
57908,7961
57909,2611
57910,1919
57911,874
57912,7101
57913,10705
57914,1477
57915,5880
57916,176
57917,6932
57918,8648
57919,5024
57920,9958
57921,1434
57922,11204
57923,4052
57924,2372
57925,4774
57926,2412
57927,892
57928,7151
57929,2985
57930,3268
57931,1319
57932,11222
57933,6750
57934,9557
57935,6108
57936,8825
57937,4780
57938,1104
57939,4975
57940,1076
57941,4142
57942,354
57943,944
57944,5996
57945,3534
57946,8816
57947,3229
57948,7860
57949,7341
57950,7536
57951,6263
57952,5180
57953,11328
57954,8451
57955,3282
57956,6615
57957,2581
57958,851
57959,3141
57960,10088
57961,563
57962,4
57963,11202
57964,2089
57965,607
57966,9338
57967,4288
57968,6999
57969,2779
57970,9416
57971,6931
57972,7613
57973,4809
57974,5040
57975,4829
57976,7995
57977,589
57978,156
57979,10334
57980,1266
57981,5200
57982,1495
57983,9447
57984,5967
57985,6273
57986,2120
57987,3725
57988,4690
57989,341
57990,3660
57991,1016
57992,3578
57993,2416
57994,2480
57995,9371
57996,8048
57997,10876
57998,3208
57999,8030
58000,6188
58001,9814
58002,7599
58003,407
58004,1831
58005,3368
58006,2363
58007,7863
58008,8094
58009,4432
58010,7004
58011,7552
58012,4863
58013,4992
58014,4241
58015,4052
58016,3252
58017,3903
58018,8806
58019,3593
58020,5225
58021,7565
58022,9838
58023,11193
58024,4027
58025,2851
58026,3802
58027,1846
58028,3679
58029,1785
58030,11635
58031,1403
58032,9325
58033,2945
58034,6617
58035,2365
58036,4647
58037,5584
58038,7384
58039,992
58040,6217
58041,2525
58042,2628
58043,7974
58044,431
58045,9570
58046,5330
58047,11490
58048,5405
58049,5984
58050,2354
58051,3979
58052,751
58053,5599
58054,6924
58055,5900
58056,7742
58057,9458
58058,5526
58059,600
58060,9964
58061,2105
58062,6575
58063,6107
58064,2700
58065,4288
58066,7611
58067,1291
58068,5169
58069,2437
58070,9468
58071,5437
58072,11793
58073,7383
58074,7881
58075,52
58076,5877
58077,5529
58078,10669
58079,5269
58080,1280
58081,10310
58082,8607
58083,7190
58084,1433
58085,2831
58086,2234
58087,11444
58088,6039
58089,7008
58090,9720
58091,3236
58092,11529
58093,3072
58094,464
58095,2881
58096,9055
58097,8919
58098,1544
58099,11844
58100,7320
58101,1066
58102,3577
58103,7122
58104,4648
58105,4609
58106,4670
58107,5327
58108,7238
58109,8778
58110,4088
58111,1680
58112,9328
58113,7831
58114,5570
58115,1422
58116,11163
58117,11426
58118,8203
58119,1078
58120,859
58121,2960
58122,8661
58123,3870
58124,6698
58125,3411
58126,1289
58127,1650
58128,6585
58129,11370
58130,213
58131,2636
58132,2673
58133,5572
58134,4004
58135,3906
58136,2404
58137,2753
58138,6328
58139,3322
58140,4885
58141,8473
58142,2726
58143,7800
58144,10017
58145,9973
58146,9965
58147,6392
58148,9704
58149,5755
58150,5653
58151,278
58152,5916
58153,168
58154,9024
58155,8202
58156,10885
58157,5046
58158,880
58159,10354
58160,6990
58161,4541
58162,11637
58163,1544
58164,6608
58165,6070
58166,5745
58167,9779
58168,11480
58169,9018
58170,9386
58171,8953
58172,11031
58173,10313
58174,5962
58175,5905
58176,2439
58177,1542
58178,5207
58179,10006
58180,8501
58181,9887
58182,6570
58183,8600
58184,10608
58185,11
58186,4302
58187,13
58188,7148
58189,2732
58190,9271
58191,6757
58192,8626
58193,4852
58194,6941
58195,5659
58196,6216
58197,2660
58198,10195
58199,9479
58200,2360
58201,9040
58202,5544
58203,6160
58204,5088
58205,2558
58206,7098
58207,4831
58208,3510
58209,9229
58210,7761
58211,10479
58212,2774
58213,4434
58214,11167
58215,4768
58216,2857
58217,5437
58218,5362
58219,6442
58220,8211
58221,5210
58222,5460
58223,943
58224,3162
58225,52
58226,2784
58227,9481
58228,1166
58229,244
58230,5920
58231,11619
58232,7769
58233,999
58234,2471
58235,10052
58236,5860
58237,6237
58238,4808
58239,5
58240,899
58241,9582
58242,11985
58243,3108
58244,1502
58245,3383
58246,4808
58247,7633
58248,11549
58249,9954
58250,8289
58251,6342
58252,6000
58253,3331
58254,2713
58255,2323
58256,2392
58257,8671
58258,1170
58259,119
58260,85
58261,1192
58262,9835
58263,1067
58264,5101
58265,3075
58266,4538
58267,7512
58268,9462
58269,2538
58270,4297
58271,5705
58272,7360
58273,3404
58274,10539
58275,6875
58276,9122
58277,9586
58278,2393
58279,2256
58280,10239
58281,6302
58282,7310
58283,9059
58284,8629
58285,6764
58286,7675
58287,9910
58288,8450
58289,3898
58290,10567
58291,4360
58292,1555
58293,5572
58294,9479
58295,5698
58296,5066
58297,3720
58298,9110
58299,1616
58300,5611
58301,4040
58302,7985
58303,7277
58304,7747
58305,11149
58306,4082
58307,2166
58308,4278
58309,4712
58310,4134
58311,6913
58312,3523
58313,6133
58314,6413
58315,647
58316,214
58317,1913
58318,9678
58319,636
58320,3467
58321,5226
58322,7349
58323,6048
58324,6490
58325,10285
58326,2762
58327,1709
58328,9635
58329,7385
58330,11118
58331,11793
58332,3638
58333,2075
58334,6132
58335,7478
58336,6015
58337,5684
58338,1850
58339,7484
58340,173
58341,2077
58342,10083
58343,8040
58344,8926
58345,9483
58346,883
58347,1205
58348,137
58349,5228
58350,9958
58351,11881
58352,4391
58353,625
58354,2189
58355,8163
58356,10910
58357,3750
58358,2310
58359,4944
58360,7500
58361,8252
58362,2359
58363,4861
58364,4876
58365,10984
58366,6406
58367,7943
58368,4776
58369,11685
58370,10104
58371,238
58372,7388
58373,884
58374,2532
58375,7176
58376,482
58377,6084
58378,10803
58379,1298
58380,9472
58381,9868
58382,6263
58383,8160
58384,4906
58385,2612
58386,11845
58387,3670
58388,9620
58389,5044
58390,11312
58391,79
58392,7897
58393,1524
58394,10147
58395,9466
58396,10177
58397,1907
58398,2331
58399,8550
58400,8978
58401,3364
58402,2271
58403,5810
58404,5942
58405,1586
58406,4445
58407,70
58408,6213
58409,932
58410,7906
58411,7744
58412,9231
58413,5147
58414,5013
58415,8263
58416,7208
58417,1912
58418,3888
58419,6716
58420,400
58421,5050
58422,4892
58423,8174
58424,2878
58425,8486
58426,3977
58427,8204
58428,9800
58429,543
58430,6087
58431,6485
58432,10834
58433,9045
58434,5444
58435,7051
58436,11473
58437,8410
58438,5889
58439,5670
58440,10938
58441,11343
58442,2739
58443,7653
58444,1419
58445,509
58446,4724
58447,11008
58448,11478
58449,10879
58450,9059
58451,4953
58452,2982
58453,413
58454,1566
58455,5488
58456,2543
58457,3252
58458,5659
58459,1141
58460,5271
58461,7025
58462,7134
58463,10745
58464,986
58465,2428
58466,2329
58467,5117
58468,7358
58469,8305
58470,3910
58471,2924
58472,5205
58473,2153
58474,4346
58475,3717
58476,5192
58477,10423
58478,2759
58479,10992
58480,10854
58481,4527
58482,5041
58483,7153
58484,4425
58485,10689
58486,7882
58487,2202
58488,2945
58489,9987
58490,9581
58491,923
58492,5471
58493,8460
58494,6131
58495,7637
58496,7168
58497,9533
58498,11669
58499,2733
58500,5204
58501,8698
58502,7454
58503,3228
58504,5098
58505,10870
58506,5452
58507,3394
58508,1594
58509,8493
