RoomID,NestId,TenantId
10565,87948,1033
37497,54003,7526
53703,59080,5932
54224,25009,2289
3606,37524,1893
9585,42308,6919
46841,789,1488
19092,21104,10090
57926,37987,10137
28133,85240,9198
45453,36111,5356
48125,23595,10314
39306,61177,6699
758,11486,7720
24980,31247,1407
8646,94728,9849
7931,41276,4464
26616,47926,9390
6283,32522,6565
14046,88522,8616
18471,34886,1056
31167,24758,5937
23860,32655,7290
21927,37965,6997
56737,23580,8854
31174,65495,9010
44226,99373,5705
7786,40514,5870
35352,42526,10419
18011,8671,8383
7380,92562,4307
1941,50119,1008
44230,49978,7859
48586,27051,4157
46456,66382,5164
38067,58433,8362
35775,6043,1559
40453,41945,4575
55153,23381,6447
3846,45144,7139
24137,96192,5793
54701,78192,6305
41811,9699,7473
38083,25168,2837
59210,8903,2719
43039,23020,7171
44299,79993,6627
39721,78528,8580
52445,66983,2334
59422,2442,2805
58332,10822,2609
49632,53521,7487
30143,12221,2575
48632,2188,3900
1092,68098,9607
9226,95605,2610
48902,25470,9447
856,18633,6494
23005,36596,5571
16361,77697,9605
27728,16844,4641
46760,13204,5503
703,36083,4390
31501,63880,1925
9689,86852,10990
23137,79079,7769
7074,23913,6181
51991,95733,7053
55463,59411,2317
21777,95853,5521
45410,63859,4540
17232,16804,4033
39808,97161,8389
48807,73481,4716
19067,15749,7777
21375,84414,6422
7931,90726,1518
20925,2566,10766
1556,13802,10934
48491,19280,9153
27572,27569,3760
9795,68091,4298
27288,24713,3480
3885,80231,5147
47672,55463,4020
33348,82458,2635
8991,75364,2005
6416,62090,7101
55200,71920,1559
47703,98582,1677
13259,49914,8442
27528,93843,7342
8987,53933,7548
4293,33647,3257
782,14700,5354
109,12971,10038
260,42702,10992
58001,13372,1804
49705,33117,1627
33906,73601,2606
57555,89632,7673
31945,21523,8595
18576,13810,6123
40518,77863,9671
17551,32387,5448
56776,91095,9396
59593,16632,8032
28455,55946,4707
7201,80058,2094
56613,76063,1948
21395,89061,3788
12349,29355,1923
40356,892,10891
55995,97407,4417
47938,79447,10751
1722,81023,10270
28312,23879,2977
54166,73237,1843
9673,65753,10871
36044,41119,9019
18069,48788,5495
29527,28819,4308
49745,6244,1874
46877,15597,9644
58269,68741,6474
51236,5540,3776
10469,97474,5204
44007,57348,10807
54154,14747,9805
9903,74588,9531
21232,61006,9156
18711,45050,1042
5959,44772,1137
129,80416,1638
2814,58423,9968
5309,38773,7945
13371,71794,3727
42467,65807,2702
41664,17954,5569
47117,94567,10783
3456,14119,9170
17385,61100,1473
58411,4751,2794
18869,92487,6255
26481,16172,3123
13628,61897,4317
45856,14420,8042
39803,71213,4670
17121,86977,6444
30786,77617,8055
10885,30758,5761
21011,87082,4928
45001,42991,6525
52715,80754,7909
23122,48439,3214
45242,89218,7331
12921,48793,2765
3099,56390,1865
22729,36729,9751
51954,72423,2779
19440,65552,5704
59695,66397,4442
58300,66208,1602
7962,3155,5659
4103,90085,5319
46126,68136,3472
2002,25861,3216
34056,53473,10589
36327,87962,9070
53901,80132,4828
7332,26214,9466
55430,41769,2286
47515,73106,10718
2655,20992,7010
7202,70571,9635
2439,79702,7881
46144,31751,9803
59928,86637,6932
30291,70340,7469
54212,49734,4958
2808,7002,10056
16188,54690,9772
30201,34191,2695
36440,73725,6447
46846,93348,4733
14760,37769,5989
55827,789,10724
27220,78054,3063
43956,41643,10747
35644,78858,10054
13340,3892,4903
34687,80200,1239
43705,47025,1910
53828,76529,1229
24241,44599,8810
23662,61344,8495
49686,98279,1345
16994,39038,7716
3887,23009,3470
56924,44737,3797
34711,21886,8072
57082,36713,10227
32826,43272,5581
50534,5797,4997
46679,27742,1238
14266,30576,4578
45755,29598,7003
36678,94958,1653
13908,87951,1143
5923,81439,2328
47073,46892,10411
8585,19837,4467
32385,8917,8664
22872,69115,9957
15176,77943,6734
10703,86158,1597
52858,24953,10299
57474,18635,7832
37175,86020,3398
6719,24494,1533
11186,63393,10902
797,17379,4654
59363,34423,10168
15429,50203,6271
59433,3138,9722
59203,93230,7272
11505,50807,7264
49897,10038,6464
22938,67372,10642
43955,72503,2183
27577,48462,7439
17900,70919,2646
47984,84932,3378
36830,44660,10055
18150,72141,8511
2561,51950,8534
47544,13391,5582
51502,62832,5541
40922,44588,4007
51238,55809,3142
4113,78761,4444
40434,97844,1662
16846,54350,5241
40990,79079,1967
48352,79702,5618
5802,33137,8662
31990,97666,7545
30253,8815,2526
54848,84976,3321
1900,87692,8402
26435,57223,3337
49231,74830,2535
59991,24799,9668
45457,44646,9202
43555,56359,4127
23221,71763,4358
14084,47910,6121
53472,96423,10110
47651,68228,6904
13181,97129,10628
53589,2298,7981
23252,20807,10124
1620,57297,9701
30093,96072,4563
9685,49486,8895
52108,61657,4236
32043,92279,6179
51851,88344,5159
52993,5257,2186
7343,83444,10160
30755,36919,10810
46140,67300,7392
41083,36985,3118
20185,19167,6394
605,75823,6667
25975,63799,5111
46456,69601,6905
16711,90424,5716
999,81142,3308
24421,34869,8357
37141,92814,10830
3099,38880,9847
18779,68321,10592
15736,21432,5355
32359,74663,7095
2476,55303,6088
35486,58760,10047
16357,25030,8865
46703,89411,7783
3182,54736,4613
28585,25987,6565
36063,33867,1215
8523,56788,9480
31865,53377,1640
1540,19437,10854
20145,99577,2737
50698,77697,2291
14840,15434,4021
16014,97163,9455
47512,90840,9722
6392,87441,2255
18737,66191,7382
27289,72838,7160
25211,69259,8537
6775,36323,9264
18924,88947,8801
10707,3315,9333
27944,46529,8784
15983,24571,4816
31201,94243,2594
59007,69396,3020
41324,38901,7127
12124,30039,10220
19331,66524,1578
13794,46904,10433
55214,20419,1692
39429,79071,5717
33731,78426,2052
53209,47549,8188
8520,78054,8644
23949,47259,2263
22914,82782,10592
53607,13462,1196
20387,24595,10227
162,22654,9270
16246,97114,9646
35949,48039,3077
40079,5484,3732
35251,71616,2003
28504,15613,10648
29266,68653,6165
20348,43554,5429
57119,57674,6591
21640,69110,6732
59714,85979,10149
37751,89386,8194
18632,55978,10807
44542,92582,5861
12691,35359,3851
38756,22490,9245
18855,69735,2141
16398,23687,9765
39266,47810,1723
11029,89249,2967
19577,6318,7991
59223,60914,7361
1340,38286,3086
47716,15936,3294
12086,3434,4448
54536,76402,6313
21625,21131,2715
59731,27881,4578
35234,83443,1949
33199,20643,10114
27714,39874,8641
56509,56466,7109
31740,12061,10187
30496,54854,1410
57651,86883,2247
20952,4214,8815
4565,45073,6931
13982,12196,5303
58108,60801,3914
13354,2184,2635
33307,89432,4735
36425,62300,10213
43393,79898,5862
28613,38933,2978
35827,64084,2182
7908,42763,5386
3394,99413,8160
37729,14421,4946
5732,56745,2099
16929,61527,6992
32788,65252,5904
16180,70798,9546
53616,17976,9508
43468,56056,6510
8206,66409,9676
56176,1573,8261
43870,75661,4766
6385,80836,5291
38560,51637,8943
17177,71489,4256
30930,55566,4238
8362,55381,8096
16510,76971,6312
5825,94782,6458
14271,87188,8538
47561,21784,3833
36154,84132,4895
48547,6539,2199
6067,82358,7942
29663,58901,2488
17199,5995,4466
41176,52801,5217
32400,66208,8099
14535,16502,2405
29402,85128,6606
18137,14176,5371
43002,94467,3234
59697,99863,3766
56483,83002,8489
23025,68391,4899
43756,31334,3398
54030,95656,9927
31034,30621,3692
38942,83919,3348
40581,31578,7703
38965,36801,5623
16572,35148,4158
5125,39334,2053
35585,6859,9906
51025,60131,3727
41332,85952,7900
44495,37091,10114
43458,38130,7309
41511,48391,7871
8510,77590,2020
16547,21962,5269
397,33831,3833
45287,80005,2406
44103,59694,4289
22625,59102,6640
19185,36884,8417
9742,74083,10221
35280,65135,4225
41720,29918,6329
18785,38565,2703
37141,77912,3537
5329,77993,10273
3333,20350,1826
29571,62364,1662
49883,48956,7708
29563,27987,8346
18154,47811,6420
32097,28288,10090
26762,82158,8719
38966,53778,6997
57286,51962,8617
33597,76501,10915
12904,30849,9134
21641,13755,4154
46262,1269,8931
34114,73032,10112
47580,46116,1320
48183,34127,9462
10120,92451,1931
49429,15297,6591
19322,73965,7457
22758,97445,10107
47255,16715,3993
9930,82394,6235
12781,91041,3917
43356,75302,6897
54568,75877,3245
57651,303,6599
2304,75682,2572
9090,96370,7226
31200,13685,6329
46547,51467,10375
46122,87414,5213
18346,37600,3395
56224,39749,6123
39345,53346,8271
6035,77199,6656
18701,95202,1703
24446,22206,5146
45512,55806,7490
29863,28189,9387
429,78343,6686
26657,70306,6732
21851,64432,7916
3062,94732,6632
15417,42585,9666
40120,66793,9985
43750,23496,8203
38054,37627,6714
40207,97703,4562
29368,99093,5632
2096,37920,6824
48566,78171,6219
23707,39966,8207
9233,9556,10780
46876,87282,4388
15279,97311,1075
30526,12656,4323
16011,29267,8515
52158,75114,6989
25353,59046,10103
43530,87990,8690
56866,98938,4675
27531,16407,5088
59735,67811,6283
27785,48241,9977
26939,85799,5353
52073,53082,2936
30768,56901,4741
40062,94124,7859
43234,85002,3352
42181,89025,6548
46555,40264,3440
52003,28062,5099
45442,67738,3602
56420,65006,9367
51574,99127,5353
24241,73900,4347
13632,9939,9717
2673,64751,10121
23299,83259,7130
41919,97995,2323
42068,10829,9141
10261,74067,5755
36080,81637,3985
56129,22595,4597
32932,76634,6818
22597,90162,1912
48385,92628,5340
54737,74415,2924
25599,93627,3958
22101,21515,8135
17468,68900,7107
36491,40704,10269
7635,65375,2925
40874,80843,9644
20497,71827,3393
56339,89025,5910
53164,1306,10225
9774,50313,7966
56100,63537,8817
51665,1142,3204
47530,33374,7841
34012,52943,8739
48793,41411,10385
9308,26814,4320
4189,89272,7838
14458,10258,10920
2202,24500,6853
7189,87671,9113
48256,24073,4738
10183,89314,4157
16423,22841,5211
27594,64416,3693
2159,32639,9949
52906,38269,6141
44123,53599,3383
23515,64250,2656
56870,79088,2029
1418,56095,1563
43639,65172,3563
51321,58663,3360
43351,10067,2809
27676,56788,6631
58990,81486,9460
31690,83253,8559
647,15835,8186
58679,95277,8192
2477,34588,5187
23466,21748,3631
27047,60912,7175
31460,29713,8660
13316,15815,9670
7659,57314,4652
57994,11691,7083
6640,32747,5891
34356,2788,2947
48957,15817,4610
23911,25870,3301
49123,55233,7346
32023,10809,7792
44328,69502,10192
36845,73023,8188
49899,47300,5035
46663,24425,7874
11798,53578,6100
19069,25759,2573
42162,96035,3025
53644,31742,2753
55694,96133,5910
24169,24362,5651
28719,44475,9825
28742,25842,5540
15035,21630,7009
59368,42029,9329
47544,43402,6708
53235,26138,3854
5227,19159,7067
2066,66623,9550
40565,12225,1105
30653,50384,1188
55667,29517,8710
35742,34078,6558
43471,39862,5599
12579,67035,2025
12720,22038,9983
21238,15143,5209
58375,38937,1352
51395,62397,2473
12008,44483,2116
16371,16562,7963
32323,16447,10202
4737,11865,5838
20559,49093,9523
23771,10471,1815
11011,42842,6679
9750,81887,1554
25669,12076,7565
18355,5825,4888
11058,98026,5676
8471,76821,2274
39933,44650,5593
32611,36573,5270
27000,18252,10110
2881,45571,4427
18137,97525,1381
13797,33918,1681
47660,15184,6016
22014,55387,2244
58385,72236,6039
168,24193,9326
13287,48233,3793
17943,21220,7048
24370,53617,9521
1191,99448,6299
29139,63678,7907
19670,69442,5966
49091,89844,6211
1346,24262,1616
39651,16221,7974
43319,56387,4343
41442,25777,1339
8054,11926,3363
55900,50159,8147
58507,89288,3459
42957,2704,4055
4734,76728,10120
43729,60679,10901
19688,55214,7568
13757,39242,3595
34245,19928,1652
25964,75027,5745
23760,73080,3376
8429,66603,9742
37734,50716,8044
34312,40789,6390
52123,41531,9957
11768,8531,4143
56674,91323,10911
10268,24908,6879
32004,52613,3900
45920,83350,6677
59965,44693,9260
46674,10507,4246
34286,80587,7300
17035,33955,9651
28118,90802,7969
17717,53259,8243
40849,4334,2553
49032,79458,9435
51969,66907,10002
58729,74492,5553
59525,88393,1682
39120,46967,7817
7875,11855,6866
18484,75799,5522
18953,13018,1171
57223,30627,10224
2409,80099,8513
38202,48399,9113
41617,56938,8463
257,57097,4354
1318,84026,10547
54758,93413,8197
48074,67227,5133
45761,27566,7513
42023,68764,8488
39844,58171,4493
23562,23245,6278
46781,97305,3571
49844,758,2557
12173,97248,3062
4473,88236,5497
16125,53115,10394
19173,81742,3326
12729,2922,5442
22454,21722,8939
23171,29512,7041
23966,8864,1030
45336,96130,9587
35656,38005,9918
41796,53283,5434
27177,78458,4213
53436,63577,6029
2690,62404,9197
47700,97720,10980
25871,64689,3564
21582,88249,6282
46673,48579,1505
39520,33250,2738
5554,71998,3544
24929,30742,2791
55013,97609,9891
8501,82157,7447
32682,82905,7305
39684,71395,6699
13370,67666,9231
47198,14293,5021
21050,33936,1278
7280,52800,6663
52226,71246,8945
55850,64110,9254
19694,87364,9087
32353,35857,3625
15984,29797,7054
53548,3133,2585
2068,82496,5367
11874,65834,1899
47811,84741,5218
13564,40483,7758
38003,30102,9627
22529,94951,6584
37838,41545,9089
56955,41850,9861
44,85688,3259
30786,37368,9087
52832,35432,7900
12180,17112,7215
44684,55088,10037
54991,17178,10656
11797,34552,10675
23773,60241,3952
38540,41245,6192
25804,26720,3315
7288,26461,3473
33501,86201,7325
42693,14154,6875
24040,90352,1784
51315,45809,10152
26151,90310,3712
30035,19692,6034
58960,682,6360
46741,75633,5722
2469,81172,9338
31973,77529,4842
14270,66627,3243
29630,578,6609
53616,99522,5896
20221,73823,9915
24367,60688,9331
34666,97311,9451
38075,46905,2718
54122,66920,2839
6483,51582,10438
15160,87424,10294
5904,15053,1999
30944,10856,9626
14653,27134,3625
38901,84648,8196
37202,8924,4047
54865,73408,3296
9689,55101,1751
8490,65035,8123
6241,11156,7680
39626,34803,5469
28669,84338,7857
13951,14778,10716
55036,28081,8424
21708,41857,4605
12760,83313,6175
19402,85069,6765
23297,69188,6596
45606,6085,8873
55112,32701,1861
26008,58124,7349
34864,42479,7094
32012,48520,8146
6568,8025,8800
9943,92121,3684
56142,31468,3417
32886,76641,2206
28742,35583,2912
20349,43389,3501
45701,30734,3765
57398,41194,9356
19858,57066,5664
22745,58990,8865
43240,41983,8126
27223,79359,4053
52146,53262,6928
5236,43385,10328
38451,28680,9943
59183,20981,1457
25458,68968,1236
14723,29618,1070
38129,23631,3460
22498,12180,5091
41433,69071,6405
38220,19990,8745
56504,5306,3165
28083,14419,4419
32215,18506,5589
20563,82873,7122
24848,45459,3374
22566,16111,8774
19291,32283,1040
29088,33872,5767
37617,21636,6715
23255,19527,4171
40353,39257,2318
26702,10813,8668
27209,46401,9745
6961,81431,3252
29064,90363,7828
4946,14419,3562
34140,30756,8920
8940,90959,1151
56226,73392,5802
9894,36741,9045
2790,15796,4660
8934,63952,2528
740,66316,5240
58385,53487,8477
40892,49663,2523
19005,96898,7022
2333,29533,2266
59157,38208,8833
24657,12998,1617
33830,13684,2215
40644,17116,8483
40981,21379,10730
660,60312,3678
6669,24818,3360
32970,25470,5885
14465,45640,2076
6263,30646,9778
13033,59548,2476
40782,69770,3070
47040,44212,6900
37386,68918,5743
507,60521,10376
50287,60901,2982
18520,58242,10989
34406,43971,2660
51203,15447,8705
45564,20777,1141
9564,59668,4278
17989,99202,8874
39775,41389,5107
44647,88468,2874
40435,50362,2808
58926,81647,8342
9601,85359,3664
8697,8285,1909
55969,989,5862
41904,40934,10639
7916,89885,9049
21375,40609,8782
47892,21609,5654
21348,52317,3498
46827,27753,3835
45153,60635,10191
57357,5717,3670
14772,42990,4753
4686,402,4073
947,18131,5564
36905,56912,5756
39450,77747,4979
51650,51266,4193
30373,25997,9539
18924,94570,6303
46209,42,4021
12171,44417,10942
59541,9986,7278
20041,12924,10492
1384,44888,6437
22720,3796,10890
25029,25676,3110
3087,84437,3813
26437,5642,5359
55044,27158,7278
20998,77338,8497
48307,69154,7388
42534,62358,8904
12092,63921,5319
32595,17603,1532
26838,35448,1864
28562,69600,5672
9170,66136,5238
27387,2456,10164
11156,69793,6146
27470,56,5077
48901,17412,8901
27766,50482,4461
47272,93698,10735
16316,22241,6858
13963,67817,8929
33304,9483,7446
30751,54789,7449
29182,92589,5798
35748,38901,1144
5924,16104,6948
55160,94119,1260
59032,69412,1025
46396,47876,6480
12216,10932,5514
48916,49567,9370
34004,80195,1194
11356,60579,9218
49158,15304,7242
50175,10922,2652
17694,60832,10763
15341,26271,7937
53026,87558,10518
4923,45647,2550
4143,7276,5934
45067,43977,3499
46391,56260,8959
35174,7188,1782
16168,31442,9401
16738,96841,6555
22837,93286,8607
51496,58493,1945
44116,35484,1140
50856,37019,8904
10213,52805,8929
54523,45211,3801
28080,8500,7675
3383,16650,2349
35421,39595,1102
43222,96985,7750
40295,4712,1807
55236,70408,9318
4014,88096,4163
54104,55326,8320
16117,40743,4327
31745,29991,4500
40442,82814,9149
38158,37696,7438
54733,91880,3861
43659,951,5533
46212,13441,1575
16801,76262,10655
34006,4201,6915
51889,96220,2787
6496,96219,4122
54463,46679,2795
37008,86037,8363
18050,54827,2383
25577,31620,8899
48452,20900,5908
13620,11455,5814
32881,79778,8106
27377,83022,8339
48388,99023,5438
378,78187,7564
13864,69761,1608
32467,73942,7968
23352,56375,6904
53812,25292,10074
10406,19977,10993
6244,46166,10824
20259,22625,1527
30328,5000,7234
4855,87343,9645
32200,52440,7605
57056,56869,9294
34011,89335,2780
37998,61500,10683
2721,86277,5468
4618,97938,7819
27000,72170,2491
8257,36068,7023
15203,9692,6784
47975,3934,2432
36911,27625,6874
4513,7137,5894
7075,11262,1988
4594,19405,2941
9355,56469,2612
38965,58892,1095
52173,89381,7549
36772,56221,4071
55580,48844,7475
5810,86136,3511
35732,81525,5669
22590,76429,2135
56739,13418,1345
36057,20843,9481
3620,93803,9628
29077,88232,1633
45036,20684,10346
53613,37273,7552
50291,97458,2585
43450,30578,10575
13077,59185,5523
47791,10846,1698
14774,73844,7743
39877,2925,9866
54349,83481,9891
26072,79064,6332
58705,37453,9402
21085,70376,3269
31320,43087,1247
55538,74495,2172
15270,38332,2009
39367,32453,9094
8495,30147,8724
20627,40802,10671
37775,7955,1749
34185,13958,7841
23748,93744,7949
12183,52800,5255
51174,66669,1167
17818,53715,3010
55939,68412,2309
1978,83167,10936
50369,90143,5337
11240,25322,2679
3988,16030,7766
35151,37100,4095
17915,43879,3914
33509,1667,3448
13948,31545,3952
51743,90576,8895
45165,35073,3701
16878,40063,8612
2051,73639,2581
47201,14987,4970
46300,6649,5075
28697,96781,3833
52049,34001,3809
49010,41007,10265
2380,81658,10812
53563,22328,4815
29618,78458,2375
45906,68124,4280
11123,29317,1973
1108,1073,8306
40313,74396,5894
27835,21235,2465
28488,26013,1556
58328,88212,2635
54688,26378,3210
670,43097,8915
2169,85439,7759
58586,6201,4762
51725,85588,3999
32924,16651,2607
28892,14768,8770
44726,97818,8097
2864,65769,8161
52445,27577,9694
35997,93742,6095
21596,5756,6416
21128,38647,9519
34577,23008,5922
43031,79112,8911
1940,51452,10424
57670,87981,9853
3681,47527,10504
27710,26986,5671
50354,39735,6558
46730,88322,2904
25745,91765,10535
57368,34096,6342
22168,37365,5487
35785,98895,7093
12340,51981,5320
32844,96539,2762
28194,72659,2618
44528,8535,10419
34956,78440,8369
2962,38370,4707
35762,54733,2671
20738,19015,3439
8764,36526,5872
4426,20480,4623
51928,9828,5986
50205,90423,5509
40524,85552,6944
4329,2347,5812
56062,16337,10235
44763,79408,8324
51097,77828,2731
40494,84069,9453
42990,32454,8749
1909,54441,4123
2070,97854,4125
25843,8587,5388
25728,5693,5248
57889,97962,6207
27811,36168,9168
1247,94091,8077
1379,31744,6638
35420,43633,4318
16744,27806,3305
52248,29394,6603
25447,9172,8247
54562,89106,6990
31534,12200,7358
24470,81891,5243
21317,51938,8802
27322,73560,1919
39386,60085,4995
48690,60452,7910
39020,9827,8432
11119,76523,6127
58247,23152,5824
38909,24083,10901
17033,6024,6542
53593,90762,9052
18559,58242,7824
7565,73494,7413
24722,2147,7175
22235,14104,10356
12117,67076,1641
14930,13423,4841
1999,73782,4051
13221,85331,5880
57346,96350,1395
25351,73390,1455
33733,92982,8769
39865,10815,5055
7835,74913,2982
4196,37312,6011
55488,62779,2188
52138,68097,5399
45259,55902,5188
30833,21798,7935
37245,49351,8077
57473,77479,9878
3922,76801,7968
19636,42240,4444
59697,35248,9916
30042,6949,5742
22746,9037,2522
53419,49352,6738
28858,2892,2020
59531,29466,2783
41137,43253,7209
27414,29084,2339
51200,34136,2659
8836,83441,3511
7144,66452,7267
47947,91123,2854
29350,56069,7370
56881,56771,10564
30055,77194,5036
51437,9936,3448
36115,92511,5255
35325,30394,8634
38634,56020,1000
36982,95988,4364
36120,43707,2173
46929,78065,8400
14172,63207,7679
45105,10638,7011
7742,22269,4525
55930,93975,5397
25871,1928,6396
11525,61485,2327
49005,83716,6371
28841,15986,7088
29590,22059,4961
18700,70199,4689
20699,77682,7583
12499,19071,8709
3935,5190,7659
48098,78098,7531
2351,89755,7694
32569,22648,1043
15087,26929,6766
21336,21151,7407
29073,56713,2868
18658,51951,7626
1851,89852,1741
14279,96262,9582
53168,65866,5368
31652,66455,3498
55585,22797,9448
47458,87565,10828
3055,48183,5085
48609,85409,2326
45186,24084,1810
14725,88322,9769
23853,37825,1593
32014,28100,10712
50012,76141,6429
29738,36440,8763
35311,99258,2820
38607,86102,5470
44039,44722,4644
43386,36014,9078
22732,13469,6910
54526,58839,5106
14700,67098,9701
47520,74154,8926
29686,71612,3324
14955,11245,7671
2237,75026,5578
49273,30629,6372
52448,91716,1265
25373,54217,10223
35509,19350,6595
40264,24032,10219
55056,46415,5958
1207,92136,8745
40973,18349,4593
26822,43413,9454
23650,96613,4230
18646,53654,9336
24952,87614,8193
52886,70888,4155
54358,31216,8392
50678,46862,7087
29436,67762,2867
54487,9372,7671
23,74491,3657
22739,27132,8905
11438,85544,7638
13170,49442,3141
29641,645,2501
44589,45795,6229
8488,36942,3394
29651,8012,2866
27502,13928,4962
42373,90522,1470
23113,419,7985
23253,79519,2999
14773,93537,8233
44133,53968,4728
48649,47239,1706
51574,90119,2753
32128,22235,9906
49852,15953,3894
4631,27803,7948
2090,4996,9277
37777,45565,9804
263,80705,4505
2066,54074,1972
29547,37667,3133
24912,42348,7782
40491,79942,1059
43616,18451,8715
24429,88135,9783
13979,8574,5484
10398,45154,6794
48430,50594,7791
20336,70630,5485
3051,82141,6017
32005,19805,2024
13637,46730,7420
17967,99088,3335
14143,27443,7333
43032,10241,2654
14597,81810,10967
34997,65162,8956
4871,32728,9715
25378,67039,1369
27585,45593,8423
12495,87353,3856
30062,29622,5482
12389,4911,3501
31030,27031,4256
3164,64346,8551
51909,88501,9862
55802,468,3069
21193,56241,8989
48354,42286,4904
59368,85448,1274
34742,39070,7501
5821,92984,9594
24346,38675,10764
35312,95282,6860
47112,9001,1327
5933,72607,3067
1355,81806,9574
34388,28470,8270
38590,21187,7161
54444,248,10956
44628,65891,6621
55900,54235,1284
21320,71147,10680
37590,87082,8037
23907,1191,1524
20580,85464,9831
54068,1781,2094
35091,62256,6714
9443,50093,9418
5130,40033,4565
7640,28554,8502
27784,24305,5821
38450,85021,2013
20116,34958,2786
22799,52492,5577
9241,47287,3904
36816,4419,5210
32769,38628,6463
2714,44182,7352
32351,92462,2811
24755,78179,8847
3402,82019,5253
9704,54466,3705
52738,62492,4758
38200,97194,9042
19508,25356,4446
26192,96197,6432
16211,90167,2276
50228,56703,8474
48469,89452,1041
30139,68629,6946
37449,38567,1596
40072,65305,8075
12576,38025,1352
23967,80618,10783
28246,40154,4661
12979,13386,5039
38415,86727,3471
47205,56322,1384
19972,46077,6157
16129,71737,3776
30572,29176,9659
51020,86879,1099
4498,25854,4758
31265,17998,5250
31036,73406,5141
38215,35691,5440
40453,9499,9741
11253,93254,8125
7016,87518,2866
37185,20860,3995
9869,50086,6713
53250,5126,5288
42921,22179,3792
48673,178,3874
50773,69528,6381
45127,45899,2801
22224,42764,10319
18088,96860,8073
53094,37998,6425
52907,41792,1545
29872,66644,10425
10167,3195,9225
17721,21349,1459
38383,82794,8012
21705,5595,7823
53742,19519,10671
7767,69038,6206
45794,78110,3902
40817,68949,7826
21135,17997,6112
43759,92557,2372
37363,9170,10529
22432,87535,3243
8353,86242,8682
53234,74004,2630
58337,11824,2659
2904,5626,9272
38129,87569,5446
7151,65079,2252
6223,78342,2885
27279,55638,4867
35602,69032,7626
12294,32332,2682
19315,99131,4006
14427,8220,2624
7205,92913,4235
57675,92065,2290
44621,68060,5565
34457,21768,6242
51604,62164,7743
26266,60377,6992
21653,42292,5206
56474,481,9035
16920,61146,6592
53937,60484,1463
4653,60571,6931
54443,72262,9311
40826,40492,8893
31086,82426,10037
29750,89381,2500
45535,23990,3732
46646,14842,4539
21957,31316,8117
8190,67995,6898
22011,99612,10792
26428,22551,5752
17662,83944,4785
25078,38855,4772
23294,8630,8350
50448,71361,7520
20842,51839,6209
18786,90632,8709
41674,68224,10662
23250,71871,4232
9408,63188,8196
5386,20806,4957
32083,96610,1320
51544,34820,7336
50648,93643,6170
9454,75199,8411
47043,42066,3629
38935,19120,4342
1890,68619,3949
41142,5600,3332
31336,62727,3818
14240,63157,7389
6820,1113,7162
49126,74191,7077
18779,50076,10122
11334,22966,4445
20303,74515,8847
58609,8869,4277
34318,40605,1255
23646,66124,6363
40253,64646,6882
22949,41785,3894
55473,20338,3765
26336,84994,5273
55273,81997,8171
19172,35160,7562
32960,78117,4779
38250,56640,2193
37514,92871,4367
47923,74992,4561
15213,32816,7631
2468,36358,5818
56429,60499,5515
1227,18379,4193
29509,25768,7292
11230,41710,4061
57871,50538,3657
13612,75193,7775
194,73216,8898
38645,90996,8050
51316,19096,4994
15825,59207,3801
57709,15804,3515
9940,36337,2195
22054,48441,7824
56447,38348,1654
58029,99635,10534
3191,94466,3058
43150,41261,3295
16408,56705,5157
5297,94527,10529
26699,36103,10614
11176,56535,6591
41932,62544,1506
20245,80581,7095
55602,23432,5553
59110,984,8024
49071,27621,6039
56500,60443,7844
54275,73586,9773
3268,44930,7307
43877,4898,8943
28331,79099,6897
24397,41247,1204
52259,7260,7649
56825,23535,2821
34630,72771,6145
49499,21332,9455
17476,85585,3619
15021,67598,7804
53097,60261,1191
35923,32675,1078
52162,50389,4276
40556,62445,4600
27901,83986,8929
29049,19857,2294
43084,69686,4447
21499,69684,1465
19381,62270,2917
49201,2322,7025
17470,69530,7640
22094,18878,1864
40283,81776,9846
37506,37680,4864
27132,59643,1282
23736,37988,10969
20380,13833,9939
32021,72715,6803
20907,52796,10365
31386,14965,3744
24941,83726,4828
26621,72730,2504
11819,78406,2313
51356,26946,4113
47065,62611,6546
17072,4463,5610
38420,34019,6475
45049,54869,1087
19400,64454,10330
9523,74329,6881
11083,12758,8459
32980,14946,5430
557,52406,10734
36533,8323,10087
38082,72341,10408
5481,15766,8501
24300,1566,9729
49426,12378,4763
14250,76517,10297
19071,11980,2306
4870,63505,1212
1975,30444,1887
59893,35312,7616
121,29374,2497
59618,17539,8505
4005,66123,9915
8076,67333,5421
45131,94201,6208
7162,47794,1515
32110,49968,5684
8394,43917,4701
37930,4265,2649
25183,22352,7000
10557,95517,5207
22995,90437,7452
12060,5939,2235
39530,74158,3685
754,29979,9087
47445,97597,10222
26703,81474,2786
28001,33798,3340
58315,43362,1527
11961,55692,4198
16742,53848,8098
49442,83845,9436
19678,65751,1962
33606,48845,3025
19053,81958,6355
48974,20051,7581
44962,3087,7637
39219,64378,1346
29165,22136,9654
10517,93121,5439
15118,97298,4765
31462,93059,8459
4603,83367,4838
37338,47469,3278
55481,31739,8397
5677,97995,6212
35563,6994,8842
8802,82549,10212
18561,76092,10472
504,53696,3483
22595,54215,1655
17855,38614,10955
38695,83038,1501
24049,98677,4697
51882,99802,9474
42163,2399,6925
35959,96133,8329
22906,19965,3101
19935,39416,7378
48964,34487,4906
39301,50322,7782
