Heartland Community College,1500 West Raab Road,Normal,IL,61761-9446,
University of Illinois at Urbana-Champaign,601 E John Street,Champaign,IL,61820-5711,
Parkland College,2400 W Bradley Ave,Champaign,IL,61821-1899,
Southern Illinois University Edwardsville,Campus Box 1151,Edwardsville,IL,62026-1151,
Principia College,1 Maybeck Place,Elsah,IL,62028-9799,
Alvareita's College of Cosmetology,3048 Godfrey Rd,Godfrey,IL,62035-4150,
Southwestern Illinois College,2500 Carlyle Ave,Belleville,IL,62221-5899,
375th Medical Group/SGDDT/Scott AFB Advanced Education in General Dentistry 12 Months,310 West Losey Street,Scott AFB,IL,62225-5252,
Greenville College,315 E. College Ave,Greenville,IL,62246-0159,
Quincy University,1800 College Ave,Quincy,IL,62301-2699,
John Wood Community College,1301 S 48th Street,Quincy,IL,62305-8736,
Richland Community College,One College Pk,Decatur,IL,62521-8512,
Millikin University,1184 W Main St,Decatur,IL,62522-2084,
Illinois College,1101 W College Ave,Jacksonville,IL,62650-2299,
MacMurray College,447 E. College Ave,Jacksonville,IL,62650-2590,
Midwest Technical Institute,405 N. Limit St.,Lincoln,IL,62656-0506,
Lincoln Christian University,100 Campus View Drive,Lincoln,IL,62656-2111,
St. John's College,729 East Carpenter Street,Springfield,IL,62702-0000,
Springfield College in Illinois,1500 N Fifth St,Springfield,IL,62702-2694,
St Johns College,421 N Ninth St,Springfield,IL,62702-5380,
University of Illinois at Springfield,One University Plaza,Springfield,IL,62703-5407,
Capital Area School of Practical Nursing,2201 Toronto Road,Springfield,IL,62712-3803,
Lincoln Land Community College,5250 Shepherd Rd,Springfield,IL,62794-9256,
John A Logan College,700 Logan College Road,Carterville,IL,62918-2500,
St. Luke's Hospital,232 S Woods Mill Rd,Chesterfield,MO,63017-3417,
Sanford-Brown College - Fenton,1345 Smizer Mill Road,Fenton,MO,63026-3400,
Jefferson College,1000 Viking Dr,Hillsboro,MO,63050-2440,
Four Rivers Career Center,1978 Image Drive,Washington,MO,63090-4235,
Saint Louis University-Main Campus,221 N Grand Blvd,Saint Louis,MO,63103-2097,
Fontbonne University,6800 Wydown Blvd,St. Louis,MO,63105-3098,
St. Louis Hair Academy,3701 Kossuth,Saint Louis,MO,63107-1737,
St Louis College of Pharmacy,4588 Parkview Pl,Saint Louis,MO,63110-1088,
Goldfarb School of Nursing at Barnes-Jewish College,306 S Kingshighway Blvd,St. Louis,MO,63110-1090,
Ranken Technical College,4431 Finney Ave,Saint Louis,MO,63113-2811,
Success Healthcare/St. Alexius Hospital,3547 South Jefferson Avenue,St. Louis,MO,63118-3999,
Eden Theological Seminary,475 East Lockwood Avenue,St. Louis,MO,63119-3192,
Webster University,470 E Lockwood Ave.,Saint Louis,MO,63119-3194,
Lutheran Senior Services at Laclede Groves Retirement Community,723 Laclede Station Rd,Saint Louis,MO,63119-4911,
University of Missouri - St Louis,One University Boulevard,Saint Louis,MO,63121-4400,
Vatterott College - Sunset Hills,12970 Maurer Industrial Dr,Sunset Hills,MO,63127-1516,
National Academy of Beauty Arts,157 Concord Plz Lower Level,Saint Louis,MO,63128-0000,
Elaine Steven Beauty College,10420 W Florissant,Saint Louis,MO,63136-5618,
Christian Hospital Northeast,11133 Dunn Rd,Saint Louis,MO,63136-6119,
Forest Park Hospital,6150 Oakland Ave,Saint Louis,MO,63139-3215,
Maryville University of Saint Louis,650 Maryville University Drive,Saint Louis,MO,63141-7299,
Missouri Baptist University,One College Park Dr,Saint Louis,MO,63141-8698,
St Charles School of Massage Therapy,2440 Executive Dr Ste 100,Saint Charles,MO,63303-5607,
St Charles Community College,4601 Mid Rivers Mall Dr,Cottleville,MO,63376-0975,
Hannibal-LaGrange University,2800 Palmyra Rd,Hannibal,MO,63401-1999,
Hannibal Career and Technical Center,4550 McMasters Ave,Hannibal,MO,63401-2285,
Culver-Stockton College,1 College Hill,Canton,MO,63435-1299,
Truman State University,100 E Normal,Kirksville,MO,63501-4221,
Mineral Area College,5270 Flat River Road,Park Hills,MO,63601-1000,
Farmington Missouri Hospital Company,1212 Weber Road,Farmington,MO,63640-3325,
Southeast Missouri State University,One University Plz,Cape Girardeau,MO,63701-9980,
Southeast Missouri Hospital College of Nursing,2001 William Street,Cape Girardeau,MO,63703-4507,
Poplar Bluff Technical Career Center,3203 Oak Grove Rd,Poplar Bluff,MO,63901-8960,
Mingo Job Corps,4253 State Highway T,Puxico,MO,63960-8225,
Lex La-Ray Technical Center,2323 High School Dr,Lexington,MO,64067-1525,
William Jewell College,500 College Hill,Liberty,MO,64068-1896,
University of Central Missouri,116 W. South Street,Warrensburg,MO,64093-5011,
Kansas City University of Medicine and Biosciences,1750 Independence Ave,Kansas City,MO,64106-1453,
Rockhurst University,1100 Rockhurst Rd,Kansas City,MO,64110-2561,
Kansas City Art Institute,4415 Warwick Boulevard,Kansas City,MO,64111-1874,
Metropolitan Community College - Kansas City,3200 Broadway,Kansas City,MO,64111-2429,
Midwestern Baptist Theological Seminary,5001 N. Oak Trafficway,Kansas City,MO,64118-4620,
Nazarene Theological Seminary,1700 E Meyer Blvd,Kansas City,MO,64131-1246,
The Midwest CPE Program Baptist-Lutheran Medical Center,2316 East Meyer Boulevard,Kansas City,MO,64132-1136,
Research College of Nursing,2525 E. Meyer Boulevard,Kansas City,MO,64132-1199,
Avila University,11901 Wornall Rd,Kansas City,MO,64145-1698,
Calvary University,15800 Calvary Road,Kansas City,MO,64147-1341,
Park University,8700 NW River Park Dr,Parkville,MO,64152-3795,
Northwest Missouri State University,800 University Drive,Maryville,MO,64468-6001,
Heartland Health,5325 Faraon St,Saint Joseph,MO,64506-3373,
Ozark Christian College,1111 N Main St,Joplin,MO,64801-1188,
Missouri Southern State University,3950 E Newman Rd,Joplin,MO,64801-1595,
Franklin Technology Center,3950 E. Newman Road,Joplin,MO,64801-1595,
New Dimensions School of Hair Design,621 Kentucky Ave.,Joplin,MO,64801-5017,
Lincoln University,820 Chestnut Street,Jefferson City,MO,65102-0029,
Missouri Department of Health & Senior Services,Nutrition Policy and Education Unit,Jefferson City,MO,65102-0570,
Central Methodist University,411 Central Methodist Square,Fayette,MO,65248-1198,
William Woods University,One University Avenue,Fulton,MO,65251-1098,
Westminster College,501 Westminster Ave,Fulton,MO,65251-1299,
Moberly Area Community College,101 College Ave,Moberly,MO,65270-1304,
Central Christian College of the Bible,911 E Urbandale Dr,Moberly,MO,65270-1997,
State Fair Community College,3201 W 16th Street,Sedalia,MO,65301-2199,
Saline County Career Center,900 W Vest,Marshall,MO,65340-1698,
Southwest Baptist University,1600 University Ave,Bolivar,MO,65613-2596,
Southwest Area Career Center,2 David Sippy Drive,Monett,MO,65708-1375,
Missouri State University - West Plains,128 Garfield Avenue,West Plains,MO,65775-2715,
Assemblies of God Theological Seminary,1435 N Glenstone Ave,Springfield,MO,65802-2131,
Drury University,900 N. Benton Ave.,Springfield,MO,65802-3791,
Central Bible College,3000 N Grant Ave,Springfield,MO,65803-1033,
Baptist Bible College and Graduate School of Theology,628 E Kearney Street,Springfield,MO,65803-3498,
Mercy College of Nursing and Health Sciences Southwest Baptist University,4431 South Fremont,Springfield,MO,65804-7307,
Lester E. Cox Medical Center - School of Medical Technology,3801 S. National Ave.,Springfield,MO,65807-5210,
Benedictine College,1020 N 2nd St,Atchison,KS,66002-1499,
Baker University,618 Eighth Street,Baldwin City,KS,66006-0065,
Highland Community College,606 W Main,Highland,KS,66035-4165,
University of Kansas,230 Strong Hall 1450 Jayhawk Blvd.,Lawrence,KS,66045-7535,
Haskell Indian Nations University,155 Indian Ave,Lawrence,KS,66046-4800,
University of Saint Mary,4100 S 4th St Trafficway,Leavenworth,KS,66048-5082,
MidAmerica Nazarene University,2030 E College Way,Olathe,KS,66062-1899,
Ottawa University,1001 South Cedar,Ottawa,KS,66067-3399,
Kansas City Ks Area Technical School,2220 N 59th St,Kansas City,KS,66104-2821,
Kansas Christian College,7401 Metcalf Avenue,Overland Park,KS,66204-1995,
Johnson County Community College,12345 College Blvd,Overland Park,KS,66210-1299,
Central Baptist Theological Seminary,6601 Monticello Road,Shawnee,KS,66226-3515,
Manhattan Christian College,1415 Anderson Ave,Manhattan,KS,66502-4801,
Marinello School of Beauty - Manhattan,512 Poyntz Avenue,Manhattan,KS,66502-6082,
Manhattan Area Technical College,3136 Dickens Ave,Manhattan,KS,66503-2499,
Baker University School of Nursing,1500 SW 10th,Topeka,KS,66604-1353,
Family Service & Guidance Center,327 SW Frazier,Topeka,KS,66606-1963,
American Academy of Hair Design,901 SW 37th St,Topeka,KS,66611-2358,
Washburn University of Topeka,1700 SW College Avenue,Topeka,KS,66621-0001,
Cloud County Community College,2221 Campus Dr,Concordia,KS,66901-1002,
Butler County Community College,901 S Haverhill Rd,El Dorado,KS,67042-3280,
Barclay College,607 N Kingman,Haviland,KS,67059-0288,
Hesston College,301 South Main,Hesston,KS,67062-2093,
Tabor College,400 S Jefferson,Hillsboro,KS,67063-1799,
Bethel College,300 E 27th St,North Newton,KS,67117-0531,
Southwestern College,100 College St,Winfield,KS,67156-6224,
Counseling & Mediation Center Inc.,200 W Douglas Ave #560,Wichita,KS,67202-3020,
Old Town Barber and Beauty College,1207 E Douglas,Wichita,KS,67211-1605,
Wichita Technical Institute,2051 South Meridian,Wichita,KS,67213-1927,
Newman University,3100 McCormick Ave,Wichita,KS,67213-2097,
Wesley Medical Center,550 N Hillside St,Wichita,KS,67214-4976,
Vatterott College - Wichita,8853 37th Street North,Wichita,KS,67226-1304,
Wichita State University,1845 Fairmount,Wichita,KS,67260-0124,
Independence Community College,1057 West College Avenue,Independence,KS,67301-0708,
Coffeyville Community College,400 W 11th St,Coffeyville,KS,67337-5064,
Kansas Wesleyan University,100 E. Claflin Ave.,Salina,KS,67401-6196,
Brown Mackie College - Salina,2106 South 9th Street,Salina,KS,67401-7307,
McPherson College,1600 E Euclid,McPherson,KS,67460-1402,
Central Christian College of Kansas,1200 S Main,McPherson,KS,67460-5740,
Dodge City Community College,2501 N 14th Ave,Dodge City,KS,67801-2399,
Garden City Community College,801 Campus Dr,Garden City,KS,67846-6333,
Southwest Kansas Technical School,2215 N Kansas,Liberal,KS,67901-1599,
Bellevue University,1000 Galvin Rd S,Bellevue,NE,68005-3098,
Nebraska Indian Community College,1 College Hill,Macy,NE,68039-0428,
Carle Foundation Hospital,611 W Park St,Urbana,IL,68101-2529,
Grace University,1311 S 9th St,Omaha,NE,68108-3629,
55th Dental Squadron/SGD/Offutt AFB Advanced Education in General Dentistry 12 Months,2501 Capehart Road-Ste 1K47,Offutt AFB,NE,68113-2160,
Clarkson College,101 S 42nd St,Omaha,NE,68131-2739,
University of Nebraska at Omaha,6001 Dodge St,Omaha,NE,68182-0225,
University of Nebraska Medical Center Dietetic Internship,981200 Nebraska Medical Center,Omaha,NE,68198-1200,
University of Nebraska Medical Center,986605 Nebraska Medical Center,Omaha,NE,68198-6605,
Peru State College,600 Hoyt Street,Peru,NE,68421-0010,
Saint Gregory the Great Seminary,800 Fletcher Road,Seward,NE,68434-8145,
York College,1125 E 8th St,York,NE,68467-2699,
Nebraska Wesleyan University,5000 St Paul Ave,Lincoln,NE,68504-2794,
College of Hair Design,304 S Eleventh St,Lincoln,NE,68508-2199,
Southeast Community College - Lincoln (Energy Square Site),1111 O Street,Lincoln,NE,68508-3614,
Southeast Community College Area,301 S. 68th Street Place,Lincoln,NE,68510-2449,
University of Nebraska Medical Center College of Dentistry General Practice Residency 12 Months,40th & Holdrege Streets,Lincoln,NE,68583-0740,
University of Nebraska Medical Center College of Dentistry Predoctoral Internship,40th & Holdrege Streets,Lincoln,NE,68583-0740,
University of Nebraska-Lincoln Dietetic Internship,120C Ruth Leverton Hall,Lincoln,NE,68586-0806,
University of Nebraska - Lincoln,201 Canfield Administration Bldg. 14th & R Street,Lincoln,NE,68588-0419,
Northeast Community College,801 E Benjamin,Norfolk,NE,68702-0469,
Norfolk Regional Center,P. O. Box 1209,Norfolk,NE,68702-1209,
Central Community College,P.O. Box 4903,Grand Island,NE,68802-4903,
University of Nebraska at Kearney,905 W 25th St,Kearney,NE,68849-1212,
Mary Lanning Memorial Hospital,715 N Saint Joseph,Hastings,NE,68901-4497,
University of Nebraska - Nebraska College of Technical Agriculture,404 East 7th,Curtis,NE,69025-9552,
Chadron State College,1000 Main St,Chadron,NE,69337-2690,
Western Nebraska Community College,1601 E 27th St,Scottsbluff,NE,69361-1899,
East Jefferson General Hospital,4200 Houma Boulevard,Metairie,LA,70006-2970,
American College of Acupuncture and Oriental Medicine,9100 Park West Drive,Houston,TX,70063-4104,
Medical Center of Louisiana Dental General Practice Residency 24 Months,1532 Tulane Avenue,New Orleans,LA,70112-2860,
Touro Infirmary,1401 Foucher Street,New Orleans,LA,70115-3515,
Notre Dame Seminary,2901 South Carrollton Ave,New Orleans,LA,70118-4391,
Tulane University,6823 Saint Charles Avenue,New Orleans,LA,70118-5698,
Loyola University New Orleans,6363 Saint Charles Ave,New Orleans,LA,70118-6143,
Xavier University of Louisiana,One Drexel Drive,New Orleans,LA,70125-1098,
Moler Beauty College,3968 Old Gentilly Road,New Orleans,LA,70126-4859,
University of Holy Cross,4123 Woodland Dr,New Orleans,LA,70131-7399,
Omega Institute of Cosmetology,229 B S Hollywood Rd,Houma,LA,70360-2716,
North Oaks Health System,P.O. Box 2668,Hammond,LA,70404-2668,
Vanguard College of Cosmetology A Paul Mitchell Partner School,740 Oak Harbor Blvd,Slidell,LA,70458-0458,
Ronnie & Dormans School of Hair Design,2002 Johnston St,Lafayette,LA,70503-2748,
Aveda Institute Lafayette,2922 Johnston Street,Lafayette,LA,70503-3246,
South Louisiana Community College,320 Devalcourt Street,Lafayette,LA,70506-2030,
Delta College of Arts & Technology,7380 Exchange Place,Baton Rouge,LA,70806-1529,
Franciscan Missionaries of Our Lady University,5414 Brittany Drive,Baton Rouge,LA,70808-4380,
Fortis College,9255 Interline Avenue,Baton Rouge,LA,70809-1908,
Southern University and A & M College,G. Leon Netterville Drive,Baton Rouge,LA,70813-0001,
Aveda Institute-Baton Rouge,2834 S Sherwood Forest Blvd Ste A,Baton Rouge,LA,70816-2246,
2nd Medical Group/Barksdale AFB - Dental Squadron Advanced Education in General Dentistry 12 Months,1067 Twining Drive,Barksdale AFB,LA,71110-2486,
Bossier Parish Community College,6220 East Texas,Bossier City,LA,71111-6922,
Louisiana State University at Shreveport,One University Place,Shreveport,LA,71115-2399,
Diesel Driving Academy,4709 Greenwood Rd,Shreveport,LA,71133-6949,
Centenary College of Louisiana,2911 Centenary Boulevard,Shreveport,LA,71134-1188,
University of Louisiana at Monroe,700 University Avenue,Monroe,LA,71209-0000,
Alexandria Academy of Beauty Culture,2305 Rapides Ave,Alexandria,LA,71301-5730,
Louisiana State University at Alexandria,8100 Hwy 71 South,Alexandria,LA,71302-9121,
Veterans Affairs Medical Center,PO Box 69004,Alexandria,LA,71306-9004,
Pineville Beauty School,1008 Main St,Pineville,LA,71360-0000,
Pinecrest Developmental Center,PO Box 5191,Pineville,LA,71361-5191,
De Luxe Beauty School,1609 West 26th Street,Pine Bluff,AR,71603-1666,
Southern Arkansas University Tech,P.O. Box 3499,Camden,AR,71711-1599,
South Arkansas Community College,300 S West Ave,El Dorado,AR,71731-7010,
University of Arkansas Community College-Hope,2500 S Main,Hope,AR,71802-0140,
Ouachita Baptist University,410 Ouachita St,Arkadelphia,AR,71998-0001,
Henderson State University,1100 Henderson St,Arkadelphia,AR,71999-0001,
Arkansas State University - Beebe,P.O. Box 1000,Beebe,AR,72012-1000,
Hendrix College,1600 Washington Ave,Conway,AR,72032-3080,
University of Central Arkansas,201 Donaghey Ave,Conway,AR,72035-0001,
College of the Ouachitas,One College Cir,Malvern,AR,72104-0816,
Lee's School of Cosmetology,2700 West Pershing Boulevard,North Little Rock,AR,72114-3800,
New Tyler Barber College Inc,1221 E 7th St,North Little Rock,AR,72114-4973,
Imagine - Paul Mitchell Partner School,4201 East McCain Blvd.,North Little Rock,AR,72201-2516,
Philander Smith College,900 W. Daisy Bates Drive,Little Rock,AR,72202-3799,
Velvatex College of Beauty Culture,1520 Martin Luther King Dr,Little Rock,AR,72202-5452,
CHI-St. Vincent Infirmary,Two St. Vincent Circle,Little Rock,AR,72205-5499,
US Army/Fort Campbell - Dental Activity Advanced Education in General Dentistry 12 Months,Attn:  MCDS-SEC-ED,Fort Campbell,KY,72223-5369,
Mid-South Community College,2000 W.  Broadway,West Memphis,AR,72301-3829,
Crowleys Ridge Technical Institute,1620 Newcastle Road,Forrest City,AR,72335-0925,
Phillips Community College of the University of Arkansas,1000 Campus Dr,Helena,AR,72342-0785,
University of Arkansas Community College-Batesville,2005 White Drive,Batesville,AR,72503-3350,
Ozarka College,218 College Dr,Melbourne,AR,72556-0010,
North Arkansas College,1515 Pioneer Dr,Harrison,AR,72601-5508,
Marsha Kay Beauty College,408 Hwy 201 N,Mountain Home,AR,72653-3164,
NorthWest Arkansas Community College,One College Dr,Bentonville,AR,72712-5091,
University of Arkansas-Fort Smith,5210 Grand Ave P.O. Box 3649,Fort Smith,AR,72913-3649,
Oklahoma Christian University,P.O. Box 11000,Oklahoma City,OK,73013-1100,
University of Science and Arts of Oklahoma,1727 West Alabama,Chickasha,OK,73018-5322,
Eastern Oklahoma County Technology Center,4601 N Choctaw Rd,Choctaw,OK,73020-9017,
English Language Center,1015-D Waterwood Pkwy,Edmond,OK,73034-5325,
Redlands Community College,1300 S Country Club Rd,El Reno,OK,73036-5304,
Canadian Valley Technology Center,321 North Mustang Road,Mustang,OK,73064-3102,
Southwestern Oklahoma State University,100 Campus Dr,Weatherford,OK,73096-3098,
Oklahoma City University,2501 N Blackwelder,Oklahoma City,OK,73106-1402,
Oklahoma State University - Oklahoma City,900 N Portland,Oklahoma City,OK,73107-6195,
Rose State College,6420 S E 15th,Midwest City,OK,73110-2799,
Mid-Del Technology Center,1621 Maple Dr,Midwest,OK,73110-4825,
Metro Technology Centers - Springlake,1900 Springlake Drive,Oklahoma City,OK,73111-5238,
Integris Baptist Medical Center,3300 NW Expressway,Oklahoma City,OK,73112-4418,
Platt College,309 S Ann Arbor,Oklahoma City,OK,73128-1112,
Francis Tuttle Technology Center - Rockwell,12777 N Rockwell Ave,Oklahoma City,OK,73142-2789,
Francis Tuttle Technology Center - Reno,7301 W. Reno ave,Oklahoma City,OK,73142-2789,
Oklahoma City Community College,7777 S May Ave,Oklahoma City,OK,73159-9987,
Central State Beauty and Wellness College,8494 North West Expressway,Oklahoma City,OK,73162-6007,
Mid-America Christian University,3500 SW 119th St,Oklahoma City,OK,73170-9797,
Great Plains Technology Center,4500 W Lee Blvd,Lawton,OK,73505-8399,
Western Oklahoma State College,2801 N Main St,Altus,OK,73521-1397,
Western Technology Center - Sayre,2002 NE Highway 66,Sayre,OK,73662-9301,
Autry Technology Center,1201 W Willow,Enid,OK,73703-2506,
Northwestern Oklahoma State University,709 Oklahoma Blvd,Alva,OK,73717-2799,
Northwest Technology Center-Fairview,801 Tech Dr,Fairview,OK,73737-0250,
Oklahoma Panhandle State University,323 Eagle Ave,Goodwell,OK,73939-0430,
Tri County Technology Center,6101 SE Nowata Road,Bartlesville,OK,74006-6029,
Oklahoma Wesleyan University,2201 Silver Lake Rd,Bartlesville,OK,74006-6299,
Tulsa Technology Center - Broken Arrow Campus,4600 South Olive Ave,Broken Arrow,OK,74011-1706,
Northeast Technology Center - Claremore,1901 N Hwy 88,Claremore,OK,74017-2209,
Rogers State University,1701 W Will Rogers Blvd,Claremore,OK,74017-3252,
Central Technology Center - Sapulpa,1720 South Main st,Sapulpa,OK,74066-6453,
Meridian Technology Center,1312 S Sangre Rd,Stillwater,OK,74074-1899,
University of Tulsa,800 South Tucker Drive,Tulsa,OK,74104-3189,
Tulsa Welding School,2545 E. 11th Street,Tulsa,OK,74104-3909,
Hillcrest Medical Center,1120 S Utica Ave,Tulsa,OK,74104-4012,
Tulsa Technology Center - Peoria,3850 N Peoria Ave,Tulsa,OK,74106-1600,
Phillips Theological Seminary,901 N Mingo Rd,Tulsa,OK,74116-5612,
Tulsa Technology Center - Riverside Campus,801 East 91st,Tulsa,OK,74132-4008,
Tulsa Technology Center - Lemley,3420 S Memorial Dr,Tulsa,OK,74145-1390,
Virgil's Beauty College,111 S Ninth St,Muskogee,OK,74401-6802,
Oklahoma State University Institute of Technology - Okmulgee,1801 E 4th St,Okmulgee,OK,74447-3901,
Kiamichi Technology Center - Stigler,1410 Old Military Road,Stigler,OK,74462-9601,
Northeastern State University,600 N Grand,Tahlequah,OK,74464-2399,
American Beauty Institute,2009 North Main,McAlester,OK,74502-1716,
Kiamichi Technology Center - Antlers,405 SW O Street,Antlers,OK,74523-0070,
Kiamichi Technology Center - Durant,810 Waldron Rd,Durant,OK,74701-1904,
Southeastern Oklahoma State University,425 West University Boulevard,Durant,OK,74701-3347,
Kiamichi Technology Center - Idabel,3205 NE Lincoln Road,Idabel,OK,74745-2414,
Seminole State College,2701 Boren Blvd,Seminole,OK,74868-1901,
Wes Watkins Technology Center,7892 Highway 9,Wetumka,OK,74883-6155,
Carl Albert State College,1507 S McKenna,Poteau,OK,74953-5208,
Grayson College,6101 Grayson Drive,Denison,TX,75020-8299,
North Lake College,5001 N MacArthur Blvd,Irving,TX,75038-3899,
International Beauty College 3,1225 Beltline Rd Ste 7,Garland,TX,75040-3294,
Amberton University,1700 Eastgate Dr,Garland,TX,75041-5595,
Tint School of Make-Up & Cosmetology,2716 W. Irving Blvd,Irving,TX,75061-4235,
University of Dallas,1845 E Northgate,Irving,TX,75062-4736,
Austin College,900 N Grand Ave,Sherman,TX,75090-4400,
Cedar Valley College,3030 N Dallas Ave,Lancaster,TX,75134-3799,
Metroplex Beauty School,519 North Galloway,Mesquite,TX,75149-3405,
Eastfield College,3737 Motley Drive,Mesquite,TX,75150-2099,
Southwestern Christian College,200 Bowser Circle,Terrell,TX,75160-4812,
El Centro College,801 Main,Dallas,TX,75202-3604,
Mountain View College,4849 West Illinois Avenue,Dallas,TX,75211-6599,
Dallas Baptist University,3000 Mountain Creek Parkway,Dallas,TX,75211-9299,
ATI Career Training Center - Dallas,10003 Technology Blvd. West,Dallas,TX,75220-4316,
Dallas Institute of Funeral Service,3909 S Buckner Blvd,Dallas,TX,75227-4314,
Tint School of Make-Up & Cosmetology - Dallas,10909 Webb Chapel Road Suite 129,Dallas,TX,75229-3734,
Parker University,2500 Walnut Hill Lane,Dallas,TX,75229-5668,
Presbyterian Hospital of Dallas,8200 Walnut Hill Lane,Dallas,TX,75231-4402,
Dallas Christian College,2700 Christian Pkwy,Dallas,TX,75234-7299,
Parkland Health & Hospital System,5201 Harry Hines Blvd,Dallas,TX,75235-7708,
Children's Medical Center of Dallas,1935 Medical District Drive,Dallas,TX,75235-7794,
Richland College,12800 Abrams Rd,Dallas,TX,75243-2199,
Brookhaven College,3939 Valley View Lane,Farmers Branch,TX,75244-4997,
Baylor University Medical Center Dietetic Internship,3500 Gaston Avenue,Dallas,TX,75246-2045,
PCI Health Training Center,8101 John Carpenter Fwy,Dallas,TX,75247-4720,
Methodist Health System,3500 West Wheatland Road,Dallas,TX,75265-5999,
Dallas Metropolitan Internship Consortium,P.O.Box 750195,Dallas,TX,75275-0195,
Southern Methodist University,6425 Boaz St,Dallas,TX,75275-0221,
University of Texas Southwestern Medical Center,5323 Harry Hines Blvd,Dallas,TX,75390-9096,
Texas A&M University - Commerce,2600 South Neal,Commerce,TX,75429-3011,
Star College of Cosmetology 4,700 E Whaley,Longview,TX,75601-6832,
LeTourneau University,2100 S Mobberly Ave,Longview,TX,75607-7001,
Kilgore College,1100 Broadway,Kilgore,TX,75662-3299,
East Texas Baptist University,1209 N Grove,Marshall,TX,75670-1498,
Trinity Mother Frances Health System,800 East Dawson,Tyler,TX,75701-2036,
Star College of Cosmetology 2,520 E Front St,Tyler,TX,75702-8214,
The University of Texas Health Science Center at Tyler,111937 U.S. Hwy. 271,Tyler,TX,75708-3154,
Jarvis Christian College,Hwy 80 E,Hawkins,TX,75765-1470,
Baptist Missionary Association Theological Seminary,PO Box 670,Jacksonville,TX,75766-0670,
Lon Morris College,800 College Ave,Jacksonville,TX,75766-0800,
Jacksonville College-Main Campus,105 B J Albritton Dr,Jacksonville,TX,75766-4759,
Tyler Junior College,1400 East Fifth Street,Tyler,TX,75789-0001,
University of Texas at Tyler,3900 University Blvd,Tyler,TX,75799-6699,
Angelina College,3500 South First,Lufkin,TX,75902-1768,
Star College of Cosmetology,705 N University Dr,Nacogdoches,TX,75961-4645,
Arlington Baptist College,3001 W Division,Arlington,TX,76012-3425,
Weatherford College,225 College Park Drive,Weatherford,TX,76086-5699,
The King's University,2121 E. Southlake Boulevard,Southlake,TX,76092-6507,
Texas A&M University School of Law,1515 Commerce Street,Fort Worth,TX,76102-6509,
Tarrant County College District,1500 Houston St,Fort Worth,TX,76102-6599,
Texas Health Resources,1301 Pennsylvania Ave,Fort Worth,TX,76104-2122,
Texas Wesleyan University,1201 Wesleyan St,Fort Worth,TX,76105-1536,
Remington College-Fort Worth Campus,300 E. Loop 820,Fort Worth,TX,76112-1225,
North Central Texas College,1525 W California Street,Gainesville,TX,76240-4699,
Midwestern State University,3410 Taft Blvd,Wichita Falls,TX,76308-2099,
Vernon College,4400 College Dr,Vernon,TX,76384-4092,
Tarleton State University,1333 W. Washington,Stephenville,TX,76402-0000,
Temple College,2600 S 1st St,Temple,TX,76504-7435,
Scott and White Memorial Hospital,2401 S 31st St,Temple,TX,76508-0001,
University of Mary Hardin-Baylor,900 College St,Belton,TX,76513-2599,
US Army Dental Activity/Fort Hood Advanced Education in General Dentistry 24 Months,3600 Darnall Loop,Fort Hood,TX,76544-5063,
Central Texas College,6200 West Central Texas Expressway,Killeen,TX,76549-4199,
Howard Payne University,1000 Fisk Ave,Brownwood,TX,76801-2794,
University of Houston - Downtown,1 Main St,Houston,TX,77002-1014,
South Texas College of Law,1303 San Jacinto St,Houston,TX,77002-7000,
University of St. Thomas,3800 Montrose Blvd,Houston,TX,77006-4696,
Behold Beauty Academy,9937 Homestead Rd,Houston,TX,77016-3725,
Franklin Beauty School #2,4965 Martin Luther King Blvd,Houston,TX,77021-2909,
Culinary Institute LeNotre,7070 Allensby,Houston,TX,77022-4322,
MTI College of Business and Technology,11420 East Frwy,Houston,TX,77029-1963,
Memorial Hermann Hospital/Memorial Hermann Children's Hospital,6411 Fannin St C-613,Houston,TX,77030-1501,
Baylor College of Medicine,One Baylor Plaza BCM 365,Houston,TX,77030-3498,
The University of Texas School of Health Professions,1515 Holcombe Blvd.,Houston,TX,77030-4009,
Michael E. DeBakey VA Medical Center,2002 Holcombe Boulevard,Houston,TX,77030-4298,
MTI College of Business and Technology,7277 Regency Sq Blvd,Houston,TX,77036-3109,
College of Biblical Studies-Houston,7000 Regency Square Blvd.,Houston,TX,77036-3211,
The Art Institute of Houston,1900 Yorktown Street,Houston,TX,77056-4197,
University of Houston - Clear Lake,2700 Bay Area Blvd,Houston,TX,77058-1098,
Royal Beauty Careers,5020 Fm 1960 W A-12,Houston,TX,77069-4611,
Houston Baptist University,7502 Fondren Rd,Houston,TX,77074-3298,
Sebring Career Schools,7060 Bissonnet St,Houston,TX,77074-6010,
Learning Institute of Texas,6403 Addicks Clodine Rd,Houston,TX,77083-1201,
Commonwealth Institute of Funeral Service,415 Barren Springs Dr,Houston,TX,77090-5918,
University of Houston,4800 Calhoun Rd.,Houston,TX,77204-2018,
Houston Community College,3100 Main Street,Houston,TX,77266-7517,
Lone Star College System,5000 Research Forest Drive,The Woodlands,TX,77381-4399,
Prairie View A & M University,P.O. Box 519,Prairie View,TX,77446-0519,
San Jacinto College District,4624 Fairmont Pkwy,Pasadena,TX,77504-3398,
Alvin Community College,3110 Mustang Rd,Alvin,TX,77511-4898,
