UniversityId,TenantId,Major_category,Gender,Peer rating,LandLord rating
13,10701,Industrial Arts & Consumer Services,female,3.3,3.3
14,10702,Industrial Arts & Consumer Services,brand,3.4,3.4
15,10703,Arts,male,4,4
16,10704,Arts,male,3.7,3.7
17,10705,Industrial Arts & Consumer Services,brand,3.6,3.6
18,10706,Industrial Arts & Consumer Services,female,3.1,3.1
19,10707,Arts,female,3.2,3.2
20,10708,Arts,male,3.5,3.5
21,10709,Industrial Arts & Consumer Services,male,3.3,3.3
22,10710,Industrial Arts & Consumer Services,female,3.4,3.4
23,10711,Arts,female,3.3,3.3
24,10712,Arts,male,3.4,3.4
25,10713,Industrial Arts & Consumer Services,brand,3.7,3.7
26,10714,Industrial Arts & Consumer Services,male,3.6,3.6
27,10715,Arts,male,3.4,3.4
28,10716,Arts,brand,3.5,3.5
29,10717,Industrial Arts & Consumer Services,male,3.5,3.5
30,10718,Industrial Arts & Consumer Services,brand,4.4,4.4
31,10719,Arts,female,4.6,4.6
32,10720,Arts,brand,3.8,3.8
33,10721,Industrial Arts & Consumer Services,female,3.9,3.9
34,10722,Industrial Arts & Consumer Services,brand,4.1,4.1
35,10723,Arts,brand,3.9,3.9
36,10724,Arts,male,4.2,4.2
37,10725,Industrial Arts & Consumer Services,male,4,4
38,10726,Industrial Arts & Consumer Services,female,4,4
39,10727,Arts,male,4.3,4.3
40,10728,Arts,female,4.1,4.1
41,10729,Industrial Arts & Consumer Services,male,3.7,3.7
42,10730,Industrial Arts & Consumer Services,brand,4.2,4.2
43,10731,Arts,brand,3.9,3.9
44,10732,Arts,male,3.9,3.9
45,10733,Industrial Arts & Consumer Services,female,4.1,4.1
46,10734,Industrial Arts & Consumer Services,male,4.1,4.1
47,10735,Arts,female,4.1,4.1
48,10736,Arts,male,3.4,3.4
49,10737,Industrial Arts & Consumer Services,female,3.6,3.6
50,10738,Industrial Arts & Consumer Services,female,3.6,3.6
51,10739,Arts,male,3.8,3.8
52,10740,Arts,brand,4.5,4.5
53,10741,Industrial Arts & Consumer Services,brand,3.8,3.8
54,10742,Industrial Arts & Consumer Services,female,3.8,3.8
55,10743,Arts,female,3.9,3.9
56,10744,Arts,male,4.3,4.3
57,10745,Industrial Arts & Consumer Services,female,4.1,4.1
58,10746,Industrial Arts & Consumer Services,brand,4,4
59,10747,Arts,male,4.4,4.4
60,10748,Arts,brand,3.8,3.8
61,10749,Industrial Arts & Consumer Services,female,4,4
62,10750,Industrial Arts & Consumer Services,brand,3.8,3.8
63,10751,Arts,male,3.5,3.5
64,10752,Arts,female,4.6,4.6
65,10753,Industrial Arts & Consumer Services,female,3.5,3.5
66,10754,Industrial Arts & Consumer Services,female,3.9,3.9
67,10755,Arts,unknown,3.9,3.9
68,10756,Arts,male,4.3,4.3
69,10757,Industrial Arts & Consumer Services,brand,4.2,4.2
70,10758,Industrial Arts & Consumer Services,brand,4.1,4.1
71,10759,Arts,female,4.1,4.1
72,10760,Arts,unknown,3.4,3.4
73,10761,Industrial Arts & Consumer Services,female,3.7,3.7
74,10762,Industrial Arts & Consumer Services,brand,3.2,3.2
75,10763,Arts,female,3.7,3.7
76,10764,Arts,male,3.6,3.6
77,10765,Industrial Arts & Consumer Services,female,3.7,3.7
78,10766,Industrial Arts & Consumer Services,female,3.8,3.8
79,10767,Arts,male,3.5,3.5
80,10768,Arts,male,4.1,4.1
81,10769,Industrial Arts & Consumer Services,male,3.3,3.3
82,10770,Industrial Arts & Consumer Services,unknown,3.4,3.4
83,10771,Arts,female,3.5,3.5
84,10772,Arts,male,3.4,3.4
85,10773,Industrial Arts & Consumer Services,unknown,3.6,3.6
86,10774,Industrial Arts & Consumer Services,brand,3.3,3.3
87,10775,Arts,female,3.3,3.3
88,10776,Arts,male,3.5,3.5
89,10777,Industrial Arts & Consumer Services,male,3.2,3.2
90,10778,Industrial Arts & Consumer Services,brand,3.5,3.5
91,10779,Arts,female,3.5,3.5
92,10780,Arts,male,4.6,4.6
93,10781,Industrial Arts & Consumer Services,male,4.3,4.3
94,10782,Industrial Arts & Consumer Services,male,4.2,4.2
95,10783,Arts,female,4.4,4.4
96,10784,Arts,unknown,4.1,4.1
97,10785,Industrial Arts & Consumer Services,female,3.7,3.7
98,10786,Industrial Arts & Consumer Services,female,4.9,4.9
99,10787,Arts,female,3.8,3.8
100,10788,Arts,female,3.8,3.8
101,10789,Industrial Arts & Consumer Services,female,3.6,3.6
102,10790,Industrial Arts & Consumer Services,female,3.5,3.5
103,10791,Arts,brand,3.6,3.6
104,10792,Arts,female,3.7,3.7
105,10793,Industrial Arts & Consumer Services,male,4.1,4.1
106,10794,Industrial Arts & Consumer Services,female,4,4
107,10795,Arts,female,3.6,3.6
108,10796,Arts,female,3.7,3.7
109,10797,Industrial Arts & Consumer Services,male,4.3,4.3
110,10798,Industrial Arts & Consumer Services,brand,3.8,3.8
111,10799,Arts,brand,4.4,4.4
112,10800,Arts,male,4.2,4.2
113,10801,Industrial Arts & Consumer Services,male,3.7,3.7
114,10802,Industrial Arts & Consumer Services,female,4,4
115,10803,Industrial Arts & Consumer Services,brand,4.9,4.9
116,10804,Arts,male,4.6,4.6
117,10805,Arts,male,3.9,3.9
118,10806,Industrial Arts & Consumer Services,brand,4.6,4.6
119,10807,Industrial Arts & Consumer Services,male,4.1,4.1
120,10808,Arts,brand,4.6,4.6
121,10809,Arts,brand,4.2,4.2
122,10810,Industrial Arts & Consumer Services,male,4.4,4.4
123,10811,Industrial Arts & Consumer Services,female,4.9,4.9
124,10812,Arts,female,4.3,4.3
125,10813,Arts,female,4.2,4.2
126,10814,Industrial Arts & Consumer Services,female,4.4,4.4
127,10815,Industrial Arts & Consumer Services,male,4.9,4.9
128,10816,Arts,brand,3.4,3.4
129,10817,Arts,brand,4,4
130,10818,Industrial Arts & Consumer Services,female,4.3,4.3
131,10819,Industrial Arts & Consumer Services,unknown,3.7,3.7
132,10820,Arts,female,4.9,4.9
133,10821,Arts,male,4.3,4.3
134,10822,Industrial Arts & Consumer Services,female,4.7,4.7
135,10823,Industrial Arts & Consumer Services,female,4.9,4.9
136,10824,Arts,male,4.1,4.1
137,10825,Arts,male,4.8,4.8
138,10826,Industrial Arts & Consumer Services,brand,4.6,4.6
139,10827,Industrial Arts & Consumer Services,female,4.9,4.9
140,10828,Arts,female,4.5,4.5
141,10829,Arts,male,4.2,4.2
142,10830,Industrial Arts & Consumer Services,male,2.3,2.3
143,10831,Industrial Arts & Consumer Services,male,4.4,4.4
144,10832,Arts,female,4.3,4.3
145,10833,Arts,male,4,4
146,10834,Industrial Arts & Consumer Services,female,4.2,4.2
147,10835,Industrial Arts & Consumer Services,female,3.5,3.5
148,10836,Arts,brand,4,4
149,10837,Arts,brand,4.5,4.5
150,10838,Industrial Arts & Consumer Services,female,4,4
151,10839,Industrial Arts & Consumer Services,female,4.7,4.7
152,10840,Arts,male,4.6,4.6
153,10841,Arts,male,4.3,4.3
154,10842,Industrial Arts & Consumer Services,female,4.1,4.1
155,10843,Industrial Arts & Consumer Services,female,4.5,4.5
156,10844,Arts,female,4.5,4.5
157,10845,Arts,male,4.6,4.6
158,10846,Industrial Arts & Consumer Services,male,4.1,4.1
159,10847,Industrial Arts & Consumer Services,male,4.1,4.1
160,10848,Arts,brand,4.3,4.3
161,10849,Arts,male,4,4
162,10850,Industrial Arts & Consumer Services,brand,4.4,4.4
163,10851,Industrial Arts & Consumer Services,male,4.3,4.3
164,10852,Arts,brand,4.2,4.2
165,10853,Arts,brand,4.4,4.4
166,10854,Industrial Arts & Consumer Services,female,4.4,4.4
167,10855,Industrial Arts & Consumer Services,female,4.2,4.2
168,10856,Arts,brand,4.3,4.3
169,10857,Arts,female,4.2,4.2
170,10858,Industrial Arts & Consumer Services,brand,3.7,3.7
171,10859,Industrial Arts & Consumer Services,male,4.3,4.3
172,10860,Arts,brand,4.1,4.1
173,10861,Arts,brand,2.8,2.8
174,10862,Industrial Arts & Consumer Services,male,3.7,3.7
175,10863,Industrial Arts & Consumer Services,brand,4,4
176,10864,Arts,female,3.9,3.9
177,10865,Arts,brand,3.7,3.7
178,10866,Industrial Arts & Consumer Services,male,3.9,3.9
179,10867,Industrial Arts & Consumer Services,female,4.6,4.6
180,10868,Arts,brand,4.2,4.2
181,10869,Arts,female,4.5,4.5
182,10870,Industrial Arts & Consumer Services,female,3.8,3.8
183,10871,Industrial Arts & Consumer Services,female,4,4
184,10872,Arts,female,3.6,3.6
185,10873,Arts,male,4.2,4.2
186,10874,Industrial Arts & Consumer Services,unknown,4.1,4.1
187,10875,Industrial Arts & Consumer Services,brand,0,0
188,10876,Arts,male,4,4
189,10877,Arts,female,3.1,3.1
190,10878,Industrial Arts & Consumer Services,brand,3.8,3.8
191,10879,Industrial Arts & Consumer Services,female,3.7,3.7
192,10880,Arts,male,4,4
193,10881,Arts,male,3.9,3.9
194,10882,Industrial Arts & Consumer Services,male,4.5,4.5
195,10883,Industrial Arts & Consumer Services,male,4.6,4.6
196,10884,Arts,male,4.7,4.7
197,10885,Arts,male,4.4,4.4
198,10886,Industrial Arts & Consumer Services,female,3.8,3.8
199,10887,Industrial Arts & Consumer Services,brand,4.3,4.3
200,10888,Arts,male,4,4
201,10889,Arts,female,4,4
202,10890,Industrial Arts & Consumer Services,brand,3.8,3.8
203,10891,Industrial Arts & Consumer Services,brand,3.8,3.8
204,10892,Arts,brand,3.7,3.7
205,10893,Arts,brand,3.9,3.9
206,10894,Industrial Arts & Consumer Services,female,3.5,3.5
207,10895,Industrial Arts & Consumer Services,female,4.1,4.1
208,10896,Arts,female,4.4,4.4
209,10897,Arts,female,4.1,4.1
210,10898,Industrial Arts & Consumer Services,brand,4.1,4.1
211,10899,Industrial Arts & Consumer Services,female,4,4
212,10900,Arts,unknown,4.2,4.2
213,10901,Arts,brand,4.7,4.7
214,10902,Industrial Arts & Consumer Services,female,4.5,4.5
215,10903,Industrial Arts & Consumer Services,male,4.9,4.9
216,10904,Arts,female,4.9,4.9
217,10905,Arts,male,4.5,4.5
218,10906,Industrial Arts & Consumer Services,male,4.7,4.7
219,10907,Industrial Arts & Consumer Services,female,4.6,4.6
220,10908,Arts,female,4.7,4.7
221,10909,Arts,male,4.5,4.5
222,10910,Industrial Arts & Consumer Services,brand,4.1,4.1
223,10911,Industrial Arts & Consumer Services,female,4.5,4.5
224,10912,Arts,female,4.9,4.9
225,10913,Arts,male,3.8,3.8
226,10914,Industrial Arts & Consumer Services,male,4.8,4.8
227,10915,Industrial Arts & Consumer Services,brand,4.4,4.4
228,10916,Arts,male,4.5,4.5
229,10917,Arts,male,4.1,4.1
230,10918,Industrial Arts & Consumer Services,brand,4.7,4.7
231,10919,Industrial Arts & Consumer Services,male,4.3,4.3
232,10920,Arts,female,4.6,4.6
233,10921,Arts,male,3.3,3.3
234,10922,Industrial Arts & Consumer Services,male,3.3,3.3
235,10923,Industrial Arts & Consumer Services,male,4,4
236,10924,Arts,female,4.4,4.4
237,10925,Arts,brand,3.9,3.9
238,10926,Industrial Arts & Consumer Services,male,3.9,3.9
239,10927,Industrial Arts & Consumer Services,male,4.3,4.3
240,10928,Arts,unknown,4.9,4.9
241,10929,Arts,brand,4,4
242,10930,Industrial Arts & Consumer Services,brand,4.1,4.1
243,10931,Industrial Arts & Consumer Services,male,4.1,4.1
244,10932,Arts,brand,3.4,3.4
245,10933,Arts,female,3.6,3.6
246,10934,Industrial Arts & Consumer Services,male,4.5,4.5
247,10935,Industrial Arts & Consumer Services,brand,3.7,3.7
248,10936,Arts,male,4.5,4.5
249,10937,Arts,male,4.2,4.2
250,10938,Industrial Arts & Consumer Services,brand,4.3,4.3
251,10939,Industrial Arts & Consumer Services,unknown,4.2,4.2
252,10940,Arts,female,4.3,4.3
253,10941,Arts,male,3.4,3.4
254,10942,Industrial Arts & Consumer Services,female,3.4,3.4
255,10943,Industrial Arts & Consumer Services,unknown,4.6,4.6
256,10944,Arts,female,4,4
257,10945,Arts,brand,4.2,4.2
258,10946,Industrial Arts & Consumer Services,female,3.8,3.8
259,10947,Industrial Arts & Consumer Services,unknown,3.8,3.8
260,10948,Arts,brand,4.9,4.9
261,10949,Arts,unknown,3.6,3.6
262,10950,Industrial Arts & Consumer Services,male,4.3,4.3
263,10951,Industrial Arts & Consumer Services,brand,4,4
264,10952,Arts,female,3.7,3.7
265,10953,Arts,male,4,4
266,10954,Industrial Arts & Consumer Services,brand,3.8,3.8
267,10955,Industrial Arts & Consumer Services,brand,4.7,4.7
268,10956,Arts,female,3.9,3.9
269,10957,Arts,unknown,4.4,4.4
270,10958,Industrial Arts & Consumer Services,female,4.3,4.3
271,10959,Industrial Arts & Consumer Services,female,4.5,4.5
272,10960,Arts,male,3.9,3.9
273,10961,Arts,female,3.7,3.7
274,10962,Industrial Arts & Consumer Services,male,4.1,4.1
275,10963,Industrial Arts & Consumer Services,female,3.7,3.7
276,10964,Arts,male,4.2,4.2
277,10965,Arts,brand,4.4,4.4
278,10966,Industrial Arts & Consumer Services,brand,3.9,3.9
279,10967,Industrial Arts & Consumer Services,male,4,4
280,10968,Arts,male,4.5,4.5
281,10969,Arts,unknown,4.4,4.4
282,10970,Industrial Arts & Consumer Services,female,3.8,3.8
283,10971,Industrial Arts & Consumer Services,female,3.8,3.8
284,10972,Arts,unknown,3.6,3.6
285,10973,Arts,unknown,4.5,4.5
286,10974,Industrial Arts & Consumer Services,female,4,4
287,10975,Industrial Arts & Consumer Services,brand,4.8,4.8
288,10976,Arts,brand,4.4,4.4
289,10977,Arts,male,3.8,3.8
290,10978,Industrial Arts & Consumer Services,brand,4.1,4.1
291,10979,Industrial Arts & Consumer Services,male,4.1,4.1
292,10980,Arts,unknown,4.4,4.4
293,10981,Arts,female,4.9,4.9
294,10982,Industrial Arts & Consumer Services,male,4.9,4.9
295,10983,Industrial Arts & Consumer Services,female,4.3,4.3
296,10984,Arts,male,4.1,4.1
297,10985,Arts,brand,4,4
298,10986,Industrial Arts & Consumer Services,male,4.1,4.1
299,10987,Industrial Arts & Consumer Services,female,4.2,4.2
300,10988,Arts,male,4.5,4.5
301,10989,Arts,female,4.7,4.7
302,10990,Industrial Arts & Consumer Services,male,4.1,4.1
303,10991,Industrial Arts & Consumer Services,unknown,4.4,4.4
304,10992,Arts,brand,3.9,3.9
305,10993,Arts,female,4.2,4.2
306,10994,Industrial Arts & Consumer Services,male,4.3,4.3
307,10995,Industrial Arts & Consumer Services,male,3.8,3.8
308,10996,Arts,female,4.4,4.4
309,10997,Arts,male,4.3,4.3
310,10998,Industrial Arts & Consumer Services,male,4.4,4.4
311,10999,Industrial Arts & Consumer Services,male,3.9,3.9
312,11000,Arts,female,3.4,3.4
313,11001,Arts,male,4,4
314,11002,Industrial Arts & Consumer Services,female,4.5,4.5
315,11003,Industrial Arts & Consumer Services,male,4.1,4.1
316,11004,Arts,female,4,4
317,11005,Arts,female,4.5,4.5
318,11006,Industrial Arts & Consumer Services,male,3.9,3.9
319,11007,Industrial Arts & Consumer Services,female,4.1,4.1
320,11008,Arts,male,4.9,4.9
321,11009,Arts,male,4.3,4.3
322,11010,Industrial Arts & Consumer Services,male,4.8,4.8
323,11011,Industrial Arts & Consumer Services,male,4,4
324,11012,Arts,female,4.4,4.4
325,11013,Arts,female,4.2,4.2
326,11014,Industrial Arts & Consumer Services,male,4.1,4.1
327,11015,Industrial Arts & Consumer Services,brand,4.3,4.3
328,11016,Arts,brand,4.6,4.6
329,11017,Arts,female,4.3,4.3
330,11018,Industrial Arts & Consumer Services,female,4.4,4.4
331,11019,Industrial Arts & Consumer Services,female,4.4,4.4
332,11020,Arts,,3.8,3.8
333,11021,Arts,female,3.4,3.4
334,11022,Industrial Arts & Consumer Services,male,2.4,2.4
335,11023,Industrial Arts & Consumer Services,female,3.7,3.7
336,11024,Arts,female,3.6,3.6
337,11025,Arts,female,4,4
338,11026,Industrial Arts & Consumer Services,male,4,4
339,11027,Industrial Arts & Consumer Services,female,3.5,3.5
340,11028,Arts,brand,4,4
341,11029,Arts,male,4.5,4.5
342,11030,Industrial Arts & Consumer Services,unknown,3.8,3.8
343,11031,Industrial Arts & Consumer Services,female,2.5,2.5
344,11032,Arts,unknown,4.2,4.2
345,11033,Arts,female,4.2,4.2
346,11034,Industrial Arts & Consumer Services,female,4.1,4.1
347,11035,Industrial Arts & Consumer Services,brand,4.2,4.2
348,11036,Arts,male,4,4
349,11037,Arts,male,4.2,4.2
350,11038,Industrial Arts & Consumer Services,female,4.9,4.9
351,11039,Industrial Arts & Consumer Services,brand,4.1,4.1
352,11040,Arts,unknown,4.1,4.1
353,11041,Arts,female,4.2,4.2
354,11042,Industrial Arts & Consumer Services,brand,4.6,4.6
355,11043,Industrial Arts & Consumer Services,brand,4.2,4.2
356,11044,Arts,female,4.3,4.3
357,11045,Arts,male,3.4,3.4
358,11046,Industrial Arts & Consumer Services,brand,4.5,4.5
359,11047,Industrial Arts & Consumer Services,female,4.4,4.4
360,11048,Arts,female,4.9,4.9
361,11049,Arts,male,4.4,4.4
362,11050,Industrial Arts & Consumer Services,female,4.1,4.1
363,11051,Industrial Arts & Consumer Services,male,4.3,4.3
364,11052,Arts,brand,4.2,4.2
365,11053,Arts,brand,4.6,4.6
366,11054,Industrial Arts & Consumer Services,brand,4.4,4.4
367,11055,Industrial Arts & Consumer Services,female,3.8,3.8
368,11056,Arts,male,4.2,4.2
369,11057,Arts,female,4.3,4.3
370,11058,Industrial Arts & Consumer Services,female,4.4,4.4
371,11059,Industrial Arts & Consumer Services,male,4.2,4.2
372,11060,Arts,unknown,4.7,4.7
373,11061,Arts,brand,4.7,4.7
374,11062,Industrial Arts & Consumer Services,female,4.9,4.9
375,11063,Industrial Arts & Consumer Services,male,4.2,4.2
376,11064,Arts,male,4.9,4.9
377,11065,Arts,male,4.2,4.2
378,11066,Industrial Arts & Consumer Services,female,3.7,3.7
379,11067,Industrial Arts & Consumer Services,female,4.5,4.5
380,11068,Arts,unknown,4.7,4.7
381,11069,Arts,male,4.3,4.3
382,11070,Industrial Arts & Consumer Services,female,4.1,4.1
383,11071,Industrial Arts & Consumer Services,female,4.2,4.2
384,11072,Arts,brand,3.7,3.7
385,11073,Arts,brand,4,4
386,11074,Industrial Arts & Consumer Services,female,4,4
387,11075,Industrial Arts & Consumer Services,brand,0,0
388,11076,Arts,female,0,0
389,11077,Arts,brand,0,0
390,11078,Industrial Arts & Consumer Services,brand,0,0
391,11079,Industrial Arts & Consumer Services,brand,0,0
392,11080,Arts,female,3.1,3.1
393,11081,Arts,,3.4,3.4
394,11082,Industrial Arts & Consumer Services,female,2.9,2.9
395,11083,Industrial Arts & Consumer Services,male,3.2,3.2
396,11084,Arts,unknown,0,0
397,11085,Arts,brand,3.1,3.1
398,11086,Industrial Arts & Consumer Services,female,3.5,3.5
399,11087,Industrial Arts & Consumer Services,female,3.7,3.7
400,11088,Arts,brand,3.8,3.8
401,11089,Arts,female,3,3
402,11090,Industrial Arts & Consumer Services,female,3.5,3.5
403,11091,Industrial Arts & Consumer Services,male,3.5,3.5
404,11092,Arts,female,2.4,2.4
405,11093,Arts,female,3.4,3.4
406,11094,Industrial Arts & Consumer Services,brand,3.4,3.4
407,11095,Industrial Arts & Consumer Services,female,2.7,2.7
408,11096,Arts,brand,4.5,4.5
409,11097,Arts,female,4.5,4.5
410,11098,Industrial Arts & Consumer Services,female,3.5,3.5
411,11099,Industrial Arts & Consumer Services,female,3.9,3.9
412,11100,Arts,female,3.8,3.8
413,11101,Arts,male,3.9,3.9
414,11102,Industrial Arts & Consumer Services,female,3.9,3.9
415,11103,Industrial Arts & Consumer Services,female,3.7,3.7
416,11104,Arts,female,3.7,3.7
417,11105,Arts,female,3.7,3.7
418,11106,Industrial Arts & Consumer Services,female,3.8,3.8
419,11107,Industrial Arts & Consumer Services,female,3.9,3.9
420,11108,Arts,unknown,3.9,3.9
421,11109,Arts,brand,3.9,3.9
422,11110,Industrial Arts & Consumer Services,female,3.9,3.9
423,11111,Industrial Arts & Consumer Services,brand,3.6,3.6
424,11112,Arts,female,3.7,3.7
425,11113,Arts,female,3.5,3.5
426,11114,Industrial Arts & Consumer Services,male,3.7,3.7
427,11115,Industrial Arts & Consumer Services,male,3.8,3.8
428,11116,Arts,female,4.1,4.1
429,11117,Arts,male,4.1,4.1
430,11118,Industrial Arts & Consumer Services,brand,4.1,4.1
431,11119,Industrial Arts & Consumer Services,brand,4.3,4.3
432,11120,Arts,female,4,4
433,11121,Arts,female,4,4
434,11122,Industrial Arts & Consumer Services,female,4,4
435,11123,Industrial Arts & Consumer Services,male,4.2,4.2
436,11124,Arts,female,3.4,3.4
437,11125,Arts,female,3.2,3.2
438,11126,Industrial Arts & Consumer Services,male,3.4,3.4
439,11127,Industrial Arts & Consumer Services,female,3.1,3.1
440,11128,Arts,brand,2.6,2.6
441,11129,Arts,male,2.5,2.5
442,11130,Industrial Arts & Consumer Services,male,3.3,3.3
443,11131,Industrial Arts & Consumer Services,female,3.9,3.9
444,11132,Arts,brand,3.7,3.7
445,11133,Arts,female,0,0
446,11134,Industrial Arts & Consumer Services,female,3.4,3.4
447,11135,Industrial Arts & Consumer Services,female,3.6,3.6
448,11136,Arts,unknown,3.7,3.7
449,11137,Arts,female,3.8,3.8
450,11138,Industrial Arts & Consumer Services,brand,3.8,3.8
451,11139,Industrial Arts & Consumer Services,brand,0,0
452,11140,Arts,male,0,0
453,11141,Arts,male,0,0
454,11142,Industrial Arts & Consumer Services,female,0,0
455,11143,Industrial Arts & Consumer Services,male,0,0
456,11144,Arts,male,0,0
457,11145,Arts,male,0,0
458,11146,Industrial Arts & Consumer Services,female,4.1,4.1
459,11147,Industrial Arts & Consumer Services,brand,4,4
460,11148,Arts,female,0,0
461,11149,Arts,unknown,3.3,3.3
462,11150,Industrial Arts & Consumer Services,male,2.5,2.5
463,11151,Industrial Arts & Consumer Services,male,2.6,2.6
464,11152,Arts,male,2.5,2.5
465,11153,Arts,female,2.8,2.8
466,11154,Industrial Arts & Consumer Services,male,3.2,3.2
467,11155,Industrial Arts & Consumer Services,male,3.1,3.1
468,11156,Arts,female,3.2,3.2
469,11157,Arts,female,3.1,3.1
470,11158,Industrial Arts & Consumer Services,male,2.8,2.8
471,11159,Industrial Arts & Consumer Services,brand,2.8,2.8
472,11160,Arts,female,3,3
473,11161,Arts,brand,2.8,2.8
474,11162,Industrial Arts & Consumer Services,,2.8,2.8
475,11163,Industrial Arts & Consumer Services,unknown,2.6,2.6
476,11164,Arts,brand,2.9,2.9
477,11165,Arts,male,3.1,3.1
478,11166,Industrial Arts & Consumer Services,female,2.7,2.7
479,11167,Industrial Arts & Consumer Services,male,2.9,2.9
480,11168,Arts,male,2.5,2.5
481,11169,Arts,female,2.8,2.8
482,11170,Industrial Arts & Consumer Services,male,3.5,3.5
483,11171,Industrial Arts & Consumer Services,male,3.8,3.8
484,11172,Arts,male,3.5,3.5
485,11173,Arts,brand,0,0
486,11174,Industrial Arts & Consumer Services,brand,0,0
487,11175,Industrial Arts & Consumer Services,male,0,0
488,11176,Arts,male,0,0
489,11177,Arts,male,0,0
490,11178,Industrial Arts & Consumer Services,brand,0,0
491,11179,Industrial Arts & Consumer Services,male,0,0
492,11180,Arts,brand,0,0
493,11181,Arts,male,0,0
494,11182,Industrial Arts & Consumer Services,brand,0,0
495,11183,Industrial Arts & Consumer Services,brand,0,0
496,11184,Arts,brand,0,0
497,11185,Arts,brand,0,0
498,11186,Industrial Arts & Consumer Services,male,0,0
499,11187,Industrial Arts & Consumer Services,unknown,2.9,2.9
500,11188,Arts,male,2.7,2.7
501,11189,Arts,female,3.1,3.1
502,11190,Industrial Arts & Consumer Services,unknown,3,3
503,11191,Industrial Arts & Consumer Services,female,0,0
504,11192,Arts,female,0,0
505,11193,Arts,unknown,2.6,2.6
506,11194,Industrial Arts & Consumer Services,brand,2.8,2.8
507,11195,Industrial Arts & Consumer Services,female,3.2,3.2
508,11196,Arts,female,2.6,2.6
509,11197,Arts,female,3.4,3.4
510,11198,Industrial Arts & Consumer Services,male,3.1,3.1
511,11199,Industrial Arts & Consumer Services,female,2.7,2.7
512,11200,Arts,brand,3.6,3.6
513,11201,Arts,male,3.5,3.5
514,11202,Industrial Arts & Consumer Services,male,3.9,3.9
515,11203,Industrial Arts & Consumer Services,male,3.6,3.6
516,11204,Arts,female,3.6,3.6
517,11205,Arts,male,0,0
518,11206,Industrial Arts & Consumer Services,female,3.4,3.4
519,11207,Industrial Arts & Consumer Services,brand,3.2,3.2
520,11208,Arts,unknown,2.9,2.9
521,11209,Arts,brand,3.5,3.5
522,11210,Industrial Arts & Consumer Services,female,3.3,3.3
523,11211,Industrial Arts & Consumer Services,male,0,0
524,11212,Arts,brand,3.3,3.3
525,11213,Arts,brand,3,3
526,11214,Industrial Arts & Consumer Services,female,3.1,3.1
527,11215,Industrial Arts & Consumer Services,brand,3.4,3.4
528,11216,Arts,brand,3.2,3.2
529,11217,Arts,female,2.9,2.9
530,11218,Industrial Arts & Consumer Services,male,2.5,2.5
531,11219,Industrial Arts & Consumer Services,brand,3.2,3.2
532,11220,Arts,female,3,3
533,11221,Arts,male,2.6,2.6
534,11222,Industrial Arts & Consumer Services,male,2.6,2.6
535,11223,Industrial Arts & Consumer Services,female,2.8,2.8
536,11224,Arts,brand,2.8,2.8
537,11225,Arts,brand,3.5,3.5
538,11226,Industrial Arts & Consumer Services,male,3.8,3.8
539,11227,Industrial Arts & Consumer Services,unknown,3.5,3.5
540,11228,Arts,female,3.6,3.6
541,11229,Arts,brand,0,0
542,11230,Industrial Arts & Consumer Services,female,0,0
543,11231,Industrial Arts & Consumer Services,unknown,0,0
544,11232,Arts,brand,0,0
545,11233,Arts,male,0,0
546,11234,Industrial Arts & Consumer Services,male,0,0
547,11235,Industrial Arts & Consumer Services,female,0,0
548,11236,Arts,female,0,0
549,11237,Arts,female,0,0
550,11238,Industrial Arts & Consumer Services,female,0,0
551,11239,Industrial Arts & Consumer Services,brand,0,0
552,11240,Arts,female,2.3,2.3
553,11241,Arts,female,2.3,2.3
554,11242,Industrial Arts & Consumer Services,brand,0,0
555,11243,Industrial Arts & Consumer Services,female,0,0
556,11244,Arts,male,3.2,3.2
557,11245,Arts,brand,3.3,3.3
558,11246,Industrial Arts & Consumer Services,female,2.9,2.9
559,11247,Industrial Arts & Consumer Services,female,2.7,2.7
560,11248,Arts,male,3.1,3.1
561,11249,Arts,female,3.2,3.2
562,11250,Industrial Arts & Consumer Services,male,2.8,2.8
563,11251,Industrial Arts & Consumer Services,brand,3.5,3.5
564,11252,Arts,female,0,0
565,11253,Arts,female,0,0
566,11254,Industrial Arts & Consumer Services,female,3.4,3.4
567,11255,Industrial Arts & Consumer Services,male,3.2,3.2
568,11256,Arts,unknown,4.1,4.1
569,11257,Arts,brand,3.5,3.5
570,11258,Industrial Arts & Consumer Services,female,0,0
571,11259,Industrial Arts & Consumer Services,female,0,0
1,11260,Arts,brand,2.9,2.9
3,11261,Arts,brand,2.9,2.9
5,11262,Industrial Arts & Consumer Services,female,0,0
7,11263,Industrial Arts & Consumer Services,male,0,0
9,11264,Arts,female,0,0
11,11265,Arts,female,0,0
13,11266,Industrial Arts & Consumer Services,female,4,4
15,11267,Industrial Arts & Consumer Services,male,2.7,2.7
17,11268,Arts,female,3.3,3.3
19,11269,Arts,female,2.6,2.6
21,11270,Industrial Arts & Consumer Services,female,3.4,3.4
23,11271,Industrial Arts & Consumer Services,female,3.7,3.7
25,11272,Arts,brand,0,0
27,11273,Arts,brand,0,0
29,11274,Industrial Arts & Consumer Services,,0,0
31,11275,Industrial Arts & Consumer Services,male,3.2,3.2
33,11276,Arts,male,3.4,3.4
35,11277,Arts,female,3.1,3.1
37,11278,Industrial Arts & Consumer Services,female,2.6,2.6
